:START_ID,from_label,:TYPE,:END_ID,to_label,raw_value,source_file,row_no
ENT_79ECAA04F04D,Enterprise,HAS_DEMAND,DEM_C9A6D5EF0E8A,DemandTag,封装测试,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_DEMAND,DEM_3673C0097EDC,DemandTag,系统集成商）,company-info_with_url.xlsx,391
ENT_79ECAA04F04D,Enterprise,HAS_DEMAND,DEM_3C93A7BB5559,DemandTag,市场渠道和标杆客户。,company-info_with_url.xlsx,391
ENT_B822FF1A4BEE,Enterprise,PROVIDES_PRODUCT,PROD_AC1095AE5185,Product,卷绕式磁控溅射制备柔性纳米功能薄膜技术,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,PROVIDES_PRODUCT,PROD_EA223CF3BEAE,Product,纳米复合柔性透明导电膜（包括光学调控层,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,PROVIDES_PRODUCT,PROD_6A2AF52F678F,Product,导电主体层及表面功能层的多层复合结构）,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,PROVIDES_PRODUCT,PROD_B101671A765B,Product,磁控溅射靶材技术,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,PROVIDES_PRODUCT,PROD_BB3901E8F761,Product,卷绕式磁控溅射量产线设计,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,PROVIDES_PRODUCT,PROD_B06FC0A3FA9D,Product,柔性纳米功能器件技术,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,HAS_CAPABILITY,CAP_213211625797,Capability,核心技术,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_03B9BD449D6B,Industry,汽车领域（车载显示,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_2BBC79B7407D,Industry,汽车贴膜,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_511C8D23A262,Industry,窗膜,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_78BE964BEF5D,Industry,减反射膜,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_A47AA9CA5F17,Industry,EC,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_63B546C30740,Industry,PDLC全景天幕,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_C5C7BED76E57,Industry,透明天线,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_00B265F9CA3F,Industry,EMI,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_1978C4FD1280,Industry,辐射制冷,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_2895796D957B,Industry,多彩车衣等）,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_665BBBC85F09,Industry,消费电子领域（显示,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_2EE61A0768F9,Industry,新能源,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_E142E06575C2,Industry,信息通讯和可穿戴设备）,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_A3823DFC6B02,Industry,计算机,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_5CF25F9392D4,Industry,通信和其他电子设备制造业,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,SERVES_INDUSTRY,IND_3CF59F76A9EF,Industry,军用领域（可见光透明相关应用）。,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_8ABBD1386D4F,Scenario,- 汽车领域：天幕,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_EA0E14AFC81B,Scenario,窗膜,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_385F935FC6D0,Scenario,车载显示,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_C226784039A3,Scenario,汽车贴膜,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_DC8936F2BE42,Scenario,透明天线,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_71A27F133DE8,Scenario,辐射制冷车衣等。 - 消费电子领域：显示面板,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_A8BEDE262FB9,Scenario,新能源设备,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_D6113272CFDE,Scenario,信息通讯设备,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,APPLIES_TO_SCENARIO,SCN_9EE15E843B00,Scenario,可穿戴设备的关键核心材料。,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,HAS_DEMAND,DEM_2DA55A0787FD,DemandTag,市场拓展资源（尤其在汽车和消费电子领域）,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,HAS_DEMAND,DEM_B271655D02AD,DemandTag,资本支持（用于进一步研发和产能扩张）,company-info_with_url.xlsx,392
ENT_B822FF1A4BEE,Enterprise,HAS_DEMAND,DEM_507642355916,DemandTag,产业链上下游合作资源。,company-info_with_url.xlsx,392
ENT_368B3D664A56,Enterprise,HAS_CAPABILITY,CAP_78120318AB5E,Capability,百兆瓦级先进压缩空气储能系统,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,HAS_CAPABILITY,CAP_58EC1A6812BF,Capability,包括1.5MW,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,HAS_CAPABILITY,CAP_0CB8FA4BC1FF,Capability,10MW及100MW先进压缩空气储能示范系统。核心产品是大规模新型压缩空气储能系统。,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,SERVES_INDUSTRY,IND_19807E68C668,Industry,电力储能行业,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,SERVES_INDUSTRY,IND_E80F4ABF6EDB,Industry,特别是大规模电网侧储能。,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,APPLIES_TO_SCENARIO,SCN_EFB03B2A7A54,Scenario,大规模电网侧储能,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,APPLIES_TO_SCENARIO,SCN_89D5FC04F949,Scenario,用于电力系统调峰,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,APPLIES_TO_SCENARIO,SCN_297FFA4288FB,Scenario,调频,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,APPLIES_TO_SCENARIO,SCN_CD1914153675,Scenario,可再生能源消纳等。,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,HAS_DEMAND,DEM_124F33192516,DemandTag,资金（用于项目扩张）。根据融资历史,company-info_with_url.xlsx,393
ENT_368B3D664A56,Enterprise,HAS_DEMAND,DEM_0808595AEA69,DemandTag,公司持续进行大规模融资用于技术研发和项目落地。,company-info_with_url.xlsx,393
ENT_B0592032ED05,Enterprise,HAS_CAPABILITY,CAP_7D790F67D488,Capability,能量块(eBlock),company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_CAPABILITY,CAP_DC8F9DBBCFD2,Capability,能量链(eLink),company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_CAPABILITY,CAP_54473BA44E49,Capability,能量云(eMind)三大核心产品构成的3e分布式能量块储能系统方案,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_CAPABILITY,CAP_F46AC83C39CC,Capability,储能变流器(PCS),company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_CAPABILITY,CAP_41EF58F191F9,Capability,电池管理系统(BMS),company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_CAPABILITY,CAP_EE1C705A1C22,Capability,能量管理系统软件(EMS)的研发与集成技术。,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,SERVES_INDUSTRY,IND_F16F4857EA70,Industry,工商业储能,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,SERVES_INDUSTRY,IND_8C356EF3FEB4,Industry,新能源储能（如光伏,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,SERVES_INDUSTRY,IND_414EE7A8A0C6,Industry,风电等可再生能源配套）。,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,APPLIES_TO_SCENARIO,SCN_ECD4ABD0437B,Scenario,为工商业和新能源领域客户提供一站式储能系统解决方案,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,APPLIES_TO_SCENARIO,SCN_E1CFAB8F0784,Scenario,解决电池直流系统与电网交流系统之间的能量转化,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,APPLIES_TO_SCENARIO,SCN_B836F661A050,Scenario,安全防护,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,APPLIES_TO_SCENARIO,SCN_19456016F95C,Scenario,监控管理,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,APPLIES_TO_SCENARIO,SCN_646EFF48DB37,Scenario,调度运维问题。,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_DEMAND,DEM_E9E11D886493,DemandTag,基于其处于融资扩张阶段（已完成B轮,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_DEMAND,DEM_A83957FA1FBB,DemandTag,C轮融资）,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_DEMAND,DEM_A906BD29119D,DemandTag,可能最需要市场拓展资源,company-info_with_url.xlsx,394
ENT_B0592032ED05,Enterprise,HAS_DEMAND,DEM_F63A2ED24688,DemandTag,持续研发资金及产业链合作资源。,company-info_with_url.xlsx,394
ENT_CB1FB8EF793A,Enterprise,HAS_CAPABILITY,CAP_D30636D2BC5F,Capability,专注用前沿科技及大数据分析为行业提供专业生态数据服务和综合解决方案,company-info_with_url.xlsx,395
ENT_CB1FB8EF793A,Enterprise,SERVES_INDUSTRY,IND_2DE9397EC7FA,Industry,生物多样性保护研究,company-info_with_url.xlsx,395
ENT_CB1FB8EF793A,Enterprise,SERVES_INDUSTRY,IND_08580C6D1DF0,Industry,自然生态保护,company-info_with_url.xlsx,395
ENT_CB1FB8EF793A,Enterprise,APPLIES_TO_SCENARIO,SCN_B658C731BBC2,Scenario,为生物多样性保护研究领域提供生态数据服务和解决方案,company-info_with_url.xlsx,395
ENT_86D74BA5BEF4,Enterprise,HAS_CAPABILITY,CAP_8E94D0429AB2,Capability,半导体激光芯片,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,HAS_CAPABILITY,CAP_0C3DB73E38C0,Capability,高功率半导体激光器,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,HAS_CAPABILITY,CAP_BA112616D21A,Capability,8XX系列,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,HAS_CAPABILITY,CAP_04E567FE0E9B,Capability,9XX系列,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,HAS_CAPABILITY,CAP_D2B2CDB57648,Capability,650nm红光系列,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,SERVES_INDUSTRY,IND_D2F457C3B2D8,Industry,半导体,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,SERVES_INDUSTRY,IND_73BF0559A371,Industry,光电子,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,SERVES_INDUSTRY,IND_59269D38595C,Industry,激光,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,SERVES_INDUSTRY,IND_7E97DFCAEC1D,Industry,电气电子,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,APPLIES_TO_SCENARIO,SCN_3620DF6BA5B6,Scenario,高功率半导体激光器,company-info_with_url.xlsx,396
ENT_86D74BA5BEF4,Enterprise,APPLIES_TO_SCENARIO,SCN_58947F5AB47E,Scenario,光电子材料与器件,company-info_with_url.xlsx,396
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_FDFD54FC2D06,Capability,超导腔等高端装备核心部件的精密加工解决方案,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_9461A31A011E,Capability,具体包括超导腔加工（涉及微小零件冲压,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_5360F5E5D757,Capability,机加,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_983B1107D879,Capability,矫形,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_0D9FC29E99AF,Capability,电子束焊接,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_E02D26078A66,Capability,纳米级表面处理）以及基于特种焊接优势的高端零部件数控精密机加,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_2DE791584498,Capability,特种工艺处理,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_CAPABILITY,CAP_BF53DCC707FD,Capability,部组件装配全流程业务。,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,SERVES_INDUSTRY,IND_C0D96EA6BE73,Industry,高端装备制造,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,SERVES_INDUSTRY,IND_64DB82E293C3,Industry,大科学装置（如粒子加速器）,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,SERVES_INDUSTRY,IND_532DF5528C09,Industry,核能（小型反应堆）,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,SERVES_INDUSTRY,IND_CE415D99EF9D,Industry,科研院所及制造企业的高难度焊接与精密加工领域。,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,APPLIES_TO_SCENARIO,SCN_6D7DAC88C318,Scenario,1. 超导腔制造：用于粒子加速器等大科学装置的核心部件。2. 高端零部件精密加工：服务于需要高精度,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,APPLIES_TO_SCENARIO,SCN_320A438EFCBA,Scenario,特种焊接及复杂工艺的装备制造领域。,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_DEMAND,DEM_EF953CCDC36F,DemandTag,资金用于扩建超导加速腔生产产能并推动小型反应堆壳体等新业务（据Pre-A轮融资用途）。同时,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_DEMAND,DEM_F9BF0A0FA080,DemandTag,需要市场拓展资源,company-info_with_url.xlsx,397
ENT_A07154165AB8,Enterprise,HAS_DEMAND,DEM_682426253620,DemandTag,规模化生产管理经验及可能的新领域（如核能）客户资源。,company-info_with_url.xlsx,397
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_44E687D8D399,Capability,垂直腔面发射激光器（VCSEL）芯片,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_6594347B9BFE,Capability,包括用于光通信的850nm 10G,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_D34DC2F9BBFE,Capability,25G,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_33EBB6852608,Capability,56G PAM4,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_FA088080091E,Capability,112G PAM4 VCSEL芯片,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_21D6E2100B83,Capability,以及用于3D感测的940nm VCSEL结构光芯片,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_F9EE02234546,Capability,850nm及940nm VCSEL TOF芯片。拥有全流程,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_74C707E44D5B,Capability,完整,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CAPABILITY,CAP_06F68CBC0428,Capability,独立的化合物半导体光电子芯片IDM生产线。,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,SERVES_INDUSTRY,IND_4EFE8F651707,Industry,光通信（光纤到户,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,SERVES_INDUSTRY,IND_32864B895DC3,Industry,数据中心与云计算,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,SERVES_INDUSTRY,IND_96893E59EEBA,Industry,5G移动通信网络）,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,SERVES_INDUSTRY,IND_CCFFD86BC274,Industry,工业物联网,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,SERVES_INDUSTRY,IND_9549442662B1,Industry,消费电子（3D感测）。,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,APPLIES_TO_SCENARIO,SCN_3D786778FC83,Scenario,1. 光通信：数据中心（IDC）,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,APPLIES_TO_SCENARIO,SCN_BE7C4F0F7C5A,Scenario,通信机房,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,APPLIES_TO_SCENARIO,SCN_7ADF92012E1D,Scenario,接入网的光纤数据传输。2. 光感：HDMI光纤连接线,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,APPLIES_TO_SCENARIO,SCN_D6384F10C72B,Scenario,3D结构光感测,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,APPLIES_TO_SCENARIO,SCN_7AEF004E3ABF,Scenario,TOF（飞行时间）感测。,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CUSTOMER,CUS_74234F84B7CA,Customer,国内光通信模块厂,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_CUSTOMER,CUS_674D30B60426,Customer,设备厂（具体名称未披露）,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_SUPPLIER,SUP_6D5B3CDCCD2E,Supplier,暂无明确信息,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_DEMAND,DEM_7FED6B6BD1DD,DemandTag,市场资源：推动其光感类VCSEL芯片（如用于3D感测）在国内安卓市场的大规模应用。资金资源：持续研发投入（如112G PAM4芯片）和产能扩张。产业链资源：深化与下游模块厂,company-info_with_url.xlsx,398
ENT_F7608114F272,Enterprise,HAS_DEMAND,DEM_14CDF74B7877,DemandTag,设备厂及终端应用厂商的合作。,company-info_with_url.xlsx,398
ENT_3CCA5EDACC91,Enterprise,HAS_CAPABILITY,CAP_4C7750734B0C,Capability,高性能无线射频技术及相关芯片产品,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,HAS_CAPABILITY,CAP_74937F91C0E9,Capability,专注于无线射频芯片研发,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,SERVES_INDUSTRY,IND_EFB670869DC4,Industry,毫米波传感器,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,SERVES_INDUSTRY,IND_672F815E8513,Industry,移动通信,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,SERVES_INDUSTRY,IND_01B9C0E68CAD,Industry,卫星通信等无线领域,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,APPLIES_TO_SCENARIO,SCN_D22210F667C5,Scenario,毫米波传感器,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,APPLIES_TO_SCENARIO,SCN_3BC083CCF3A0,Scenario,移动通信,company-info_with_url.xlsx,399
ENT_3CCA5EDACC91,Enterprise,APPLIES_TO_SCENARIO,SCN_0EADB3C44FBF,Scenario,卫星通信,company-info_with_url.xlsx,399
ENT_8D22CE90085A,Enterprise,PROVIDES_PRODUCT,PROD_2A7CD602D976,Product,包括：“虚拟电厂软硬件系统”,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,PROVIDES_PRODUCT,PROD_75FC7CB452CE,Product,“智慧园区软硬件系统”,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,PROVIDES_PRODUCT,PROD_97B46E66F697,Product,“风电波动制氢控制系统”,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,PROVIDES_PRODUCT,PROD_7A784BE2B551,Product,“电解槽小室电压精准检测设备”等,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CAPABILITY,CAP_2A00B5376813,Capability,首创国产IPT（Information Pipe Technology）技术,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CAPABILITY,CAP_91D834F32D80,Capability,即智慧能源系统底层智能物联网分布式测控技术,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,SERVES_INDUSTRY,IND_299E92AD2B12,Industry,新能源系统（电力,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,SERVES_INDUSTRY,IND_197DE478259A,Industry,风电,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,SERVES_INDUSTRY,IND_C178EDAE6421,Industry,制氢）,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,SERVES_INDUSTRY,IND_36DAC6B6EBB3,Industry,智慧园区,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,SERVES_INDUSTRY,IND_02CF26D2BA6F,Industry,污水处理,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,SERVES_INDUSTRY,IND_53A8E310D902,Industry,电网调度等能源与工业领域。,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,APPLIES_TO_SCENARIO,SCN_D8A0AC3439BB,Scenario,1. 虚拟电厂（如聊城城南污水处理厂项目）,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,APPLIES_TO_SCENARIO,SCN_5DC8ADD51F4D,Scenario,2. 智慧园区,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,APPLIES_TO_SCENARIO,SCN_0A07F8B68E22,Scenario,3. 风电制氢控制,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,APPLIES_TO_SCENARIO,SCN_7097295EEA8D,Scenario,4. 电解槽电压检测,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,APPLIES_TO_SCENARIO,SCN_96FA402F8CB4,Scenario,5. 无人变电站智能物联与电网调度测控（如浙江电科院项目）。,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CUSTOMER,CUS_6DF52F8BFCB3,Customer,包括以“五大六小”为代表的发电,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CUSTOMER,CUS_7FDDAE189C92,Customer,电网领域的头部聚合商和集成商,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CUSTOMER,CUS_4D9208A9614C,Customer,具体已与国家电网,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CUSTOMER,CUS_E02E348694D6,Customer,中国远洋海运集团,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CUSTOMER,CUS_CBCDB060C862,Customer,金风科技,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_CUSTOMER,CUS_DBD1D0A5D732,Customer,中国石油等头部客户达成合作,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_SUPPLIER,SUP_6D5B3CDCCD2E,Supplier,暂无明确信息,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_DEMAND,DEM_1F18E8040BF9,DemandTag,根据其种子轮融资用途,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_DEMAND,DEM_0D7E98D7B73D,DemandTag,主要用于人才团队建设和市场拓展,company-info_with_url.xlsx,400
ENT_8D22CE90085A,Enterprise,HAS_DEMAND,DEM_926F2671CFB1,DemandTag,以及加速标准产品线的开发和市场推广。因此最需要人才资源和市场渠道资源。,company-info_with_url.xlsx,400
ENT_521A1985B64D,Enterprise,PROVIDES_PRODUCT,PROD_69B315C5A1B2,Product,电子产品检测,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,PROVIDES_PRODUCT,PROD_ED36E65E5CB4,Product,电子产品设计服务,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,PROVIDES_PRODUCT,PROD_B6494376B0E6,Product,新材料技术推广服务。,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,HAS_CAPABILITY,CAP_E5D86AAAAD69,Capability,电子工程设计服务,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,HAS_CAPABILITY,CAP_B84F90C1F106,Capability,信息电子技术服务,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,SERVES_INDUSTRY,IND_B6308F2EA843,Industry,专业技术服务业,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,SERVES_INDUSTRY,IND_C55137788CBA,Industry,电子工程,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,SERVES_INDUSTRY,IND_85EC64D8BF1D,Industry,新材料领域。,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,APPLIES_TO_SCENARIO,SCN_F01D470A78C9,Scenario,电子工程设计,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,APPLIES_TO_SCENARIO,SCN_176E888AF630,Scenario,电子产品检测与设计,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,APPLIES_TO_SCENARIO,SCN_2DDAB30A39AE,Scenario,信息电子技术服务,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,APPLIES_TO_SCENARIO,SCN_A136B6549A11,Scenario,新材料技术推广。,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,HAS_DEMAND,DEM_F4E9C9F752D6,DemandTag,投资。根据PDF信息,company-info_with_url.xlsx,401
ENT_521A1985B64D,Enterprise,HAS_DEMAND,DEM_AB6B439546CE,DemandTag,公司正在寻求融资（投资建议书）。,company-info_with_url.xlsx,401
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_014B1022DD4B,Capability,卫星遥感数据处理,company-info_with_url.xlsx,402
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_480130D30B0C,Capability,软件开发,company-info_with_url.xlsx,402
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_00C29D29E5CF,Capability,光通信设备制造,company-info_with_url.xlsx,402
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_47E69FBA66E2,Capability,导航终端制造,company-info_with_url.xlsx,402
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_10866C58FD0F,Capability,高性能纤维及复合材料制造,company-info_with_url.xlsx,402
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_C69E9F2395C8,Capability,专业设计服务,company-info_with_url.xlsx,402
ENT_1E413FFDB929,Enterprise,HAS_CAPABILITY,CAP_C60BC73D3AB9,Capability,卫星遥感应用系统,company-info_with_url.xlsx,402
