id:ID,label,name,normalized_name,source_file,:LABEL
CAP_949A15BBFE99,Capability,构建高效的CNS创新药研发转化平台。重点适应症瞄准了以神经退行性疾病为主的多种中枢神经系统疾病,构建高效的cns创新药研发转化平台。重点适应症瞄准了以神经退行性疾病为主的多种中枢神经系统疾病,company-info_with_url.xlsx,Capability
CAP_AF4BA1CC40FE,Capability,在研管线可以分为两类,在研管线可以分为两类,company-info_with_url.xlsx,Capability
CAP_BD6DF96FB2A5,Capability,一类是针对BDNF-TrkB信号通路,一类是针对bdnf-trkb信号通路,company-info_with_url.xlsx,Capability
CAP_250043A95B0A,Capability,EBPβ-AEP信号通路等的新药研发管线,ebpβ-aep信号通路等的新药研发管线,company-info_with_url.xlsx,Capability
CAP_008F1EE1F26F,Capability,另一类是针对阿尔茨海默病,另一类是针对阿尔茨海默病,company-info_with_url.xlsx,Capability
CAP_E81FBF458259,Capability,帕金森病的诊断产品。,帕金森病的诊断产品。,company-info_with_url.xlsx,Capability
IND_9698A12449C8,Industry,具体为中枢神经系统疾病（CNS）创新药及诊断产品研发。,具体为中枢神经系统疾病（cns）创新药及诊断产品研发。,company-info_with_url.xlsx,Industry
SCN_4E5A0B7FAA8B,Scenario,帕金森病等神经退行性疾病的治疗与诊断。,帕金森病等神经退行性疾病的治疗与诊断。,company-info_with_url.xlsx,Scenario
DEM_31585981F6B6,DemandTag,本轮共融资3000万,本轮共融资3000万,company-info_with_url.xlsx,DemandTag
CAP_3BD02C90F300,Capability,RoboBrain（通用具身多模态大脑模型）,robobrain（通用具身多模态大脑模型）,company-info_with_url.xlsx,Capability
CAP_D34DEB4E27B8,Capability,RoboOS（跨本体具身大小脑协作框架）,roboos（跨本体具身大小脑协作框架）,company-info_with_url.xlsx,Capability
CAP_C31D261AD755,Capability,多模态空间智能技术,多模态空间智能技术,company-info_with_url.xlsx,Capability
CAP_CE6D8A80CAE8,Capability,视觉语言导航大模型（NavQ）,视觉语言导航大模型（navq）,company-info_with_url.xlsx,Capability
CAP_AE463213724E,Capability,灵巧操作大模型,灵巧操作大模型,company-info_with_url.xlsx,Capability
CAP_DC72BBA9F2BA,Capability,多传感器融合3D目标检测算法（PAI3D）,多传感器融合3d目标检测算法（pai3d）,company-info_with_url.xlsx,Capability
CAP_ED1CB1BCF631,Capability,纯视觉3D目标检测算法（MVS-Fusion）,纯视觉3d目标检测算法（mvs-fusion）,company-info_with_url.xlsx,Capability
CAP_028729BFBCC9,Capability,自动驾驶世界模型（Drive-WM）,自动驾驶世界模型（drive-wm）,company-info_with_url.xlsx,Capability
CAP_FD8FA01638FC,Capability,长时任务规划模型,长时任务规划模型,company-info_with_url.xlsx,Capability
IND_6E94DD54493D,Industry,通用机器人,通用机器人,company-info_with_url.xlsx,Industry
IND_CE6646598B07,Industry,智能配送,智能配送,company-info_with_url.xlsx,Industry
IND_A58916DDA585,Industry,办公,办公,company-info_with_url.xlsx,Industry
IND_937251073EC8,Industry,导览,导览,company-info_with_url.xlsx,Industry
IND_BFEA1E2FE378,Industry,导购,导购,company-info_with_url.xlsx,Industry
IND_ADECDE4021A0,Industry,药店,药店,company-info_with_url.xlsx,Industry
IND_16105CBB2A1F,Industry,商超,商超,company-info_with_url.xlsx,Industry
SCN_FF178FBA629D,Scenario,抓取,抓取,company-info_with_url.xlsx,Scenario
SCN_C0735ED96FA5,Scenario,操作等具身任务,操作等具身任务,company-info_with_url.xlsx,Scenario
SCN_873E6414AF22,Scenario,自动驾驶预测和规划,自动驾驶预测和规划,company-info_with_url.xlsx,Scenario
SCN_687E3772385D,Scenario,跨场景多任务轻量化快速部署与跨本体协作,跨场景多任务轻量化快速部署与跨本体协作,company-info_with_url.xlsx,Scenario
SCN_87A81D636E49,Scenario,多机协同“群体智能”,多机协同“群体智能”,company-info_with_url.xlsx,Scenario
SCN_E5669CE6924A,Scenario,人机交互,人机交互,company-info_with_url.xlsx,Scenario
SCN_B33FAAAEC9A1,Scenario,复杂任务拆解规划与灵巧操作（如叠衣服,复杂任务拆解规划与灵巧操作（如叠衣服,company-info_with_url.xlsx,Scenario
SCN_3866BD8FAB0E,Scenario,转笔）,转笔）,company-info_with_url.xlsx,Scenario
SCN_E0A63B5F5C24,Scenario,移动过程中同时进行操控,移动过程中同时进行操控,company-info_with_url.xlsx,Scenario
SCN_5F0E5C0FD7D1,Scenario,在复杂地形上稳定移动,在复杂地形上稳定移动,company-info_with_url.xlsx,Scenario
SCN_E6EB267DB414,Scenario,整体协调身体执行复杂任务,整体协调身体执行复杂任务,company-info_with_url.xlsx,Scenario
IND_EB5D9AF755F6,Industry,通讯等。,通讯等。,company-info_with_url.xlsx,Industry
SCN_2E11791D4CE2,Scenario,汽车座椅通风,汽车座椅通风,company-info_with_url.xlsx,Scenario
SCN_B900421CA343,Scenario,加热,加热,company-info_with_url.xlsx,Scenario
SCN_E708803991F7,Scenario,制冷,制冷,company-info_with_url.xlsx,Scenario
SCN_2EDD1FA833C1,Scenario,按摩腰托系统,按摩腰托系统,company-info_with_url.xlsx,Scenario
SCN_6CB231B8324E,Scenario,车载冰箱,车载冰箱,company-info_with_url.xlsx,Scenario
SCN_70315D5EB070,Scenario,加热制冷杯托,加热制冷杯托,company-info_with_url.xlsx,Scenario
SCN_FD63D7B95CE9,Scenario,方向盘加热制冷,方向盘加热制冷,company-info_with_url.xlsx,Scenario
SCN_293AD248500D,Scenario,车载无线充电散热,车载无线充电散热,company-info_with_url.xlsx,Scenario
SCN_F2A5F7667DDC,Scenario,半导体芯片散热,半导体芯片散热,company-info_with_url.xlsx,Scenario
SCN_65044130E5D4,Scenario,5G手机散热,5g手机散热,company-info_with_url.xlsx,Scenario
SCN_8453B87DDB92,Scenario,沙发通风加热系统。,沙发通风加热系统。,company-info_with_url.xlsx,Scenario
DEM_01431522AD78,DemandTag,启动融资,启动融资,company-info_with_url.xlsx,DemandTag
DEM_5DBE2EA071F4,DemandTag,预计2024年上半年完成。,预计2024年上半年完成。,company-info_with_url.xlsx,DemandTag
IND_23D6D4BCCE88,Industry,智慧政务,智慧政务,company-info_with_url.xlsx,Industry
IND_73713702DEC7,Industry,智慧教育,智慧教育,company-info_with_url.xlsx,Industry
IND_1AA0D6C9FB70,Industry,智慧医疗,智慧医疗,company-info_with_url.xlsx,Industry
IND_75B471135BE5,Industry,智算中心,智算中心,company-info_with_url.xlsx,Industry
SCN_60A74C5AB5B2,Scenario,医疗器械智能识别与清点（骨科器械,医疗器械智能识别与清点（骨科器械,company-info_with_url.xlsx,Scenario
SCN_10A330F8B142,Scenario,耗材管理）,耗材管理）,company-info_with_url.xlsx,Scenario
SCN_18DB635EC607,Scenario,物流行业票证识别（如身份证,物流行业票证识别（如身份证,company-info_with_url.xlsx,Scenario
SCN_1C91A45A7A2E,Scenario,铁路报关单）,铁路报关单）,company-info_with_url.xlsx,Scenario
SCN_647F4DD72A80,Scenario,智能客服（人才服务）,智能客服（人才服务）,company-info_with_url.xlsx,Scenario
SCN_709E856D318B,Scenario,人工智能计算中心建设（武汉,人工智能计算中心建设（武汉,company-info_with_url.xlsx,Scenario
SCN_515B4F4CD8F9,Scenario,青岛,青岛,company-info_with_url.xlsx,Scenario
SCN_223A90ABE6FC,Scenario,广州,广州,company-info_with_url.xlsx,Scenario
SCN_DC274DBB94C9,Scenario,重庆,重庆,company-info_with_url.xlsx,Scenario
SCN_7A2BA17738C8,Scenario,福建,福建,company-info_with_url.xlsx,Scenario
SCN_1993F48FE489,Scenario,宁波）,宁波）,company-info_with_url.xlsx,Scenario
CUS_FC279ACA0208,Customer,湖北港口集团,湖北港口集团,company-info_with_url.xlsx,Customer
CUS_52F3A27259C7,Customer,武汉东湖高新区,武汉东湖高新区,company-info_with_url.xlsx,Customer
DEM_EAA1F62C749E,DemandTag,算力（国内算力总量不足,算力（国内算力总量不足,company-info_with_url.xlsx,DemandTag
DEM_D0DE15F35A8D,DemandTag,总供给难以满足市场需求,总供给难以满足市场需求,company-info_with_url.xlsx,DemandTag
DEM_ABB89DA114A4,DemandTag,受中美政治环境影响,受中美政治环境影响,company-info_with_url.xlsx,DemandTag
DEM_EF7D67DD0707,DemandTag,较难获得性能最强的英伟达芯片）,较难获得性能最强的英伟达芯片）,company-info_with_url.xlsx,DemandTag
DEM_78C7A2398517,DemandTag,高质量中文数据（中文数据规模与质量不足,高质量中文数据（中文数据规模与质量不足,company-info_with_url.xlsx,DemandTag
DEM_55668A349F8E,DemandTag,互联网公开语料中只占1~2%）,互联网公开语料中只占1~2%）,company-info_with_url.xlsx,DemandTag
PROD_B95410EA5A20,Product,本地加速人形检测与跟踪技术,本地加速人形检测与跟踪技术,company-info_with_url.xlsx,Product
CAP_C5912500DAFE,Capability,研发设计一款拥有机器视觉且可自主移动的智能家庭服务机器人Bingo。核心技术,研发设计一款拥有机器视觉且可自主移动的智能家庭服务机器人bingo。核心技术,company-info_with_url.xlsx,Capability
IND_D20F300FB7F8,Industry,具体面向智能家庭服务。,具体面向智能家庭服务。,company-info_with_url.xlsx,Industry
SCN_851E6DC891C4,Scenario,儿童成长记录等功能。同时为家庭提供全天候自主巡航远程监控,儿童成长记录等功能。同时为家庭提供全天候自主巡航远程监控,company-info_with_url.xlsx,Scenario
DEM_11BC07DEFB8C,DemandTag,资金。正在进行天使轮融资,资金。正在进行天使轮融资,company-info_with_url.xlsx,DemandTag
CAP_B79B7F63A8D7,Capability,5座级eVTOL (TW-5),5座级evtol (tw-5),company-info_with_url.xlsx,Capability
CAP_9665E01F8A5A,Capability,衍生eVTOL(TW-X)物流版和2座级eVTOL(TW-LSA)等产品,衍生evtol(tw-x)物流版和2座级evtol(tw-lsa)等产品,company-info_with_url.xlsx,Capability
CAP_85C6C0AD7AC1,Capability,飞行器轻量化设计,飞行器轻量化设计,company-info_with_url.xlsx,Capability
CAP_452E68E5B5D4,Capability,飞行控制系统设计,飞行控制系统设计,company-info_with_url.xlsx,Capability
CAP_AB36BF1AFBD0,Capability,适航技术及服务,适航技术及服务,company-info_with_url.xlsx,Capability
CAP_D8F821FE63F6,Capability,智能技术技术平台,智能技术技术平台,company-info_with_url.xlsx,Capability
CAP_EF9086C2E3B3,Capability,复杂系统设计,复杂系统设计,company-info_with_url.xlsx,Capability
CAP_34C21D9729C4,Capability,优化和集成平台,优化和集成平台,company-info_with_url.xlsx,Capability
CAP_7AC6B5677A64,Capability,航空轻量化结构技术平台,航空轻量化结构技术平台,company-info_with_url.xlsx,Capability
CAP_0A77ED7BE031,Capability,飞行器适航技术平台,飞行器适航技术平台,company-info_with_url.xlsx,Capability
CAP_2CB16C391EF7,Capability,智能技术平台,智能技术平台,company-info_with_url.xlsx,Capability
IND_522828B033F6,Industry,航空运输,航空运输,company-info_with_url.xlsx,Industry
IND_937C8AED1C9B,Industry,通用航空,通用航空,company-info_with_url.xlsx,Industry
SCN_D465AFC1878B,Scenario,城际：链接多个城市核心地带,城际：链接多个城市核心地带,company-info_with_url.xlsx,Scenario
SCN_690AEB115BFA,Scenario,链接传统地面核心枢纽中心,链接传统地面核心枢纽中心,company-info_with_url.xlsx,Scenario
SCN_92F7962FF036,Scenario,海岛：覆盖多个岛屿,海岛：覆盖多个岛屿,company-info_with_url.xlsx,Scenario
SCN_27E3061DB54C,Scenario,链接地方船只,链接地方船只,company-info_with_url.xlsx,Scenario
SCN_BC6027B9025F,Scenario,山区：横跨山城多个区域,山区：横跨山城多个区域,company-info_with_url.xlsx,Scenario
SCN_D97D46768128,Scenario,衔接城轨,衔接城轨,company-info_with_url.xlsx,Scenario
SCN_5B682B23536D,Scenario,高铁和机场到市中心,高铁和机场到市中心,company-info_with_url.xlsx,Scenario
DEM_BC609FEFC5A9,DemandTag,设计研发投资：10+亿人民币,设计研发投资：10+亿人民币,company-info_with_url.xlsx,DemandTag
IND_7B36C2040005,Industry,能源行业（核能）,能源行业（核能）,company-info_with_url.xlsx,Industry
IND_569AA30F850D,Industry,光伏发电,光伏发电,company-info_with_url.xlsx,Industry
SCN_654B3ED943C8,Scenario,光伏百叶窗,光伏百叶窗,company-info_with_url.xlsx,Scenario
SCN_526FE51D47FD,Scenario,光伏幕墙,光伏幕墙,company-info_with_url.xlsx,Scenario
SCN_0EB15902C256,Scenario,特殊场景光伏产品,特殊场景光伏产品,company-info_with_url.xlsx,Scenario
CAP_A533A6461F96,Capability,秸秆）-二氧化碳法生产二氧化硅,秸秆）-二氧化碳法生产二氧化硅,company-info_with_url.xlsx,Capability
CAP_C48CD58FF5BD,Capability,副产活性炭和碳酸钠。,副产活性炭和碳酸钠。,company-info_with_url.xlsx,Capability
IND_23A4BDEB4525,Industry,口腔护理,口腔护理,company-info_with_url.xlsx,Industry
IND_11E9BF625364,Industry,农化等。,农化等。,company-info_with_url.xlsx,Industry
SCN_9CFC7E1CF0C0,Scenario,轮胎,轮胎,company-info_with_url.xlsx,Scenario
SCN_071AB0C69274,Scenario,鞋材,鞋材,company-info_with_url.xlsx,Scenario
SCN_DCC826D7ACEC,Scenario,牙膏,牙膏,company-info_with_url.xlsx,Scenario
SCN_F24DA728A094,Scenario,饲料,饲料,company-info_with_url.xlsx,Scenario
SCN_3B568E23FB21,Scenario,硅橡胶等领域。,硅橡胶等领域。,company-info_with_url.xlsx,Scenario
CAP_2CAB2B41DAB3,Capability,任意位姿自适应磁悬浮系统,任意位姿自适应磁悬浮系统,company-info_with_url.xlsx,Capability
CAP_4F9F805F586B,Capability,自平衡自动驾驶自行车,自平衡自动驾驶自行车,company-info_with_url.xlsx,Capability
CAP_98A0FFBE0658,Capability,大负载智能无人机,大负载智能无人机,company-info_with_url.xlsx,Capability
CAP_1CFAE6BAE7D1,Capability,视觉两轮机器人,视觉两轮机器人,company-info_with_url.xlsx,Capability
CAP_5C4AE1866E00,Capability,独轮移动机器人,独轮移动机器人,company-info_with_url.xlsx,Capability
CAP_31B3CB2E230B,Capability,桌面智能陪伴机器人,桌面智能陪伴机器人,company-info_with_url.xlsx,Capability
CAP_AA88CA7DB845,Capability,双臂核酸采样机器人,双臂核酸采样机器人,company-info_with_url.xlsx,Capability
CAP_2399614E0846,Capability,餐饮机器人,餐饮机器人,company-info_with_url.xlsx,Capability
CAP_5FC1B5AC3CC3,Capability,移乘助行机器人,移乘助行机器人,company-info_with_url.xlsx,Capability
CAP_91C98C6D72FA,Capability,调酒机器人,调酒机器人,company-info_with_url.xlsx,Capability
CAP_699785020846,Capability,全身康复机器人,全身康复机器人,company-info_with_url.xlsx,Capability
CAP_D0612EF9A3F3,Capability,下肢助行机器人,下肢助行机器人,company-info_with_url.xlsx,Capability
CAP_463A0765E858,Capability,北京冬奥机器人餐厅,北京冬奥机器人餐厅,company-info_with_url.xlsx,Capability
CAP_F0F696B16D55,Capability,特种焊接技术（真空电子束焊接）,特种焊接技术（真空电子束焊接）,company-info_with_url.xlsx,Capability
CAP_DCF615F4DD66,Capability,金属表面微纳米处理技术,金属表面微纳米处理技术,company-info_with_url.xlsx,Capability
CAP_52671D382043,Capability,高端部零件加工技术（数控精密机加工,高端部零件加工技术（数控精密机加工,company-info_with_url.xlsx,Capability
CAP_FCB23FFB5D6D,Capability,部组件装配全流程）,部组件装配全流程）,company-info_with_url.xlsx,Capability
CAP_B199911AEC02,Capability,超导加速腔研发制造,超导加速腔研发制造,company-info_with_url.xlsx,Capability
IND_F63AC2274048,Industry,国家重大科学基础设施（超导加速器）,国家重大科学基础设施（超导加速器）,company-info_with_url.xlsx,Industry
IND_4B12D4FF58CF,Industry,军工（军用装备,军工（军用装备,company-info_with_url.xlsx,Industry
IND_0BA3799E86A0,Industry,深潜器,深潜器,company-info_with_url.xlsx,Industry
IND_3F3942FC3BA5,Industry,军用飞机）,军用飞机）,company-info_with_url.xlsx,Industry
IND_D6AA2ED2BEE4,Industry,航空航天（民用客机,航空航天（民用客机,company-info_with_url.xlsx,Industry
IND_D71C39E2443D,Industry,航天结构件）,航天结构件）,company-info_with_url.xlsx,Industry
IND_75E29D4C68C3,Industry,船舶制造,船舶制造,company-info_with_url.xlsx,Industry
IND_5E311B341FFB,Industry,生物材料,生物材料,company-info_with_url.xlsx,Industry
IND_94F85FFE1C4E,Industry,卫星通讯基站,卫星通讯基站,company-info_with_url.xlsx,Industry
SCN_CE25F661DC81,Scenario,超导加速腔的研发制造,超导加速腔的研发制造,company-info_with_url.xlsx,Scenario
SCN_01AD3CB8E911,Scenario,导弹翼片,导弹翼片,company-info_with_url.xlsx,Scenario
SCN_F4063B9A7181,Scenario,火箭翼片,火箭翼片,company-info_with_url.xlsx,Scenario
SCN_9F2BCDE237BF,Scenario,发动机隔板等高精尖零部件加工,发动机隔板等高精尖零部件加工,company-info_with_url.xlsx,Scenario
SCN_32D18E5F9E04,Scenario,神舟系列飞船构件,神舟系列飞船构件,company-info_with_url.xlsx,Scenario
SCN_505298F6E363,Scenario,战斗机,战斗机,company-info_with_url.xlsx,Scenario
SCN_C880E8854FA9,Scenario,导弹核心构件等研发制造,导弹核心构件等研发制造,company-info_with_url.xlsx,Scenario
CUS_5A4E36D4B098,Customer,中国科学院近代物理研究所,中国科学院近代物理研究所,company-info_with_url.xlsx,Customer
CUS_CF176AFEA990,Customer,中科院大连化物所等科研机构,中科院大连化物所等科研机构,company-info_with_url.xlsx,Customer
CUS_3D593299BFA5,Customer,军品制造企业,军品制造企业,company-info_with_url.xlsx,Customer
CUS_91E156F4C53E,Customer,航空航天科研机构,航空航天科研机构,company-info_with_url.xlsx,Customer
CUS_6B63D834B14A,Customer,军用飞机厂,军用飞机厂,company-info_with_url.xlsx,Customer
CAP_F18E42DD7996,Capability,InteWeld CAE（焊接工艺仿真软件）,inteweld cae（焊接工艺仿真软件）,company-info_with_url.xlsx,Capability
CAP_1F2A653757F8,Capability,iAdditive CAE（增材制造工艺仿真软件）,iadditive cae（增材制造工艺仿真软件）,company-info_with_url.xlsx,Capability
CAP_0F1A7D4264F9,Capability,GoHT CAE（热处理工艺仿真软件）,goht cae（热处理工艺仿真软件）,company-info_with_url.xlsx,Capability
CAP_52254E5B3A42,Capability,智能焊接夹具,智能焊接夹具,company-info_with_url.xlsx,Capability
IND_F175AE0338B9,Industry,航发,航发,company-info_with_url.xlsx,Industry
SCN_690764D13F86,Scenario,导弹关键结构件焊接制造（使研发周期从60天降低到20天）,导弹关键结构件焊接制造（使研发周期从60天降低到20天）,company-info_with_url.xlsx,Scenario
SCN_1F3A73CBF802,Scenario,飞机弧形梁沉电子束3D打印,飞机弧形梁沉电子束3d打印,company-info_with_url.xlsx,Scenario
SCN_005CCA3599F8,Scenario,增材,增材,company-info_with_url.xlsx,Scenario
SCN_D23DC77CF813,Scenario,热处理工艺仿真与优化,热处理工艺仿真与优化,company-info_with_url.xlsx,Scenario
SCN_35BE0E129A39,Scenario,智能焊接夹具定时定位定量夹持。,智能焊接夹具定时定位定量夹持。,company-info_with_url.xlsx,Scenario
CUS_9A6C1F0CA329,Customer,中航工业成都飞机（集团）有限责任公司,中航工业成都飞机（集团）有限责任公司,company-info_with_url.xlsx,Customer
CUS_604B73B622A9,Customer,中国航发哈尔滨东安发动机有限公司,中国航发哈尔滨东安发动机有限公司,company-info_with_url.xlsx,Customer
CUS_8F73D8528B76,Customer,中国航天科工集团第三研究院,中国航天科工集团第三研究院,company-info_with_url.xlsx,Customer
CUS_306EE3E56B0B,Customer,中国船舶集团有限公司第七二五研究所,中国船舶集团有限公司第七二五研究所,company-info_with_url.xlsx,Customer
CUS_7D42078715DF,Customer,沪东中华造船（集团）有限公司,沪东中华造船（集团）有限公司,company-info_with_url.xlsx,Customer
CUS_83E14E9F6CC6,Customer,中国工程物理研究院,中国工程物理研究院,company-info_with_url.xlsx,Customer
CUS_1357E788995D,Customer,中国电子科技集团有限公司,中国电子科技集团有限公司,company-info_with_url.xlsx,Customer
CUS_4E0F5700777B,Customer,中油国家油气钻井装备工程技术研究中心有限公司,中油国家油气钻井装备工程技术研究中心有限公司,company-info_with_url.xlsx,Customer
CUS_AD10F66BBFA3,Customer,中国第一汽车股份有限公司等数十家行业龙头企业,中国第一汽车股份有限公司等数十家行业龙头企业,company-info_with_url.xlsx,Customer
PROD_0C3C7290F111,Product,AGI蜻蜓1号算法模型生成平台软件,agi蜻蜓1号算法模型生成平台软件,company-info_with_url.xlsx,Product
PROD_4974C5FB67E4,Product,ACT（商业时间尺度阵列）模块,act（商业时间尺度阵列）模块,company-info_with_url.xlsx,Product
PROD_C2674AEEB61D,Product,AI微系统解决方案,ai微系统解决方案,company-info_with_url.xlsx,Product
PROD_0C6711E99297,Product,SOC芯片+软件算法,soc芯片+软件算法,company-info_with_url.xlsx,Product
PROD_A19CDE31D8E3,Product,SDR（软件无线电）,sdr（软件无线电）,company-info_with_url.xlsx,Product
CAP_9610193B4C2D,Capability,全数字计算阵列,全数字计算阵列,company-info_with_url.xlsx,Capability
CAP_DF9271B96461,Capability,RFSoC DFE for 5G NR,rfsoc dfe for 5g nr,company-info_with_url.xlsx,Capability
CAP_FB91EBE51AE0,Capability,AESA全数字阵列（传感+计算融合）,aesa全数字阵列（传感+计算融合）,company-info_with_url.xlsx,Capability
IND_996CB9CB672F,Industry,星间链,星间链,company-info_with_url.xlsx,Industry
IND_DD997A803EF6,Industry,智慧数据处理,智慧数据处理,company-info_with_url.xlsx,Industry
IND_05C26E6C7B49,Industry,通用人工智能微系统,通用人工智能微系统,company-info_with_url.xlsx,Industry
SCN_6B7F17397E52,Scenario,为用户提供AI微系统解决方案和ACT模块,为用户提供ai微系统解决方案和act模块,company-info_with_url.xlsx,Scenario
SCN_F356D5821422,Scenario,提供AGI解决方案和ACT模块,提供agi解决方案和act模块,company-info_with_url.xlsx,Scenario
SCN_48813A2E306C,Scenario,通过AGI蜻蜓1号生成AIGC内容（如对空空目标,通过agi蜻蜓1号生成aigc内容（如对空空目标,company-info_with_url.xlsx,Scenario
SCN_2533E96AF038,Scenario,对地空目标生成个性化内容）,对地空目标生成个性化内容）,company-info_with_url.xlsx,Scenario
PROD_664CB10467FB,Product,适用于大规模绿色燃料生产的核心催化剂,适用于大规模绿色燃料生产的核心催化剂,company-info_with_url.xlsx,Product
PROD_9277698B9CDD,Product,工艺包,工艺包,company-info_with_url.xlsx,Product
PROD_4AF04B6ADCE7,Product,关键装备。2. 合成气制航空煤油技术（SAF）：高转化率（CO单程转化率84%）,关键装备。2. 合成气制航空煤油技术（saf）：高转化率（co单程转化率84%）,company-info_with_url.xlsx,Product
PROD_558113848B1D,Product,高选择性（航煤选择性67%）,高选择性（航煤选择性67%）,company-info_with_url.xlsx,Product
PROD_362BB6D84BD8,Product,高稳定性（>1000小时）,高稳定性（>1000小时）,company-info_with_url.xlsx,Product
PROD_B2F18C127C50,Product,一步合成（1-2步）。3. 二氧化碳加氢制甲醇技术：反应条件温和（230-250℃,一步合成（1-2步）。3. 二氧化碳加氢制甲醇技术：反应条件温和（230-250℃,company-info_with_url.xlsx,Product
PROD_1338A4A6703F,Product,5-8MPa）,5-8mpa）,company-info_with_url.xlsx,Product
PROD_6308C09D4E2E,Product,CO2转化率>90%,co2转化率>90%,company-info_with_url.xlsx,Product
PROD_9912E57EACD6,Product,甲醇选择性>97%。4. 生物质气流床气化技术：能量效率>80%,甲醇选择性>97%。4. 生物质气流床气化技术：能量效率>80%,company-info_with_url.xlsx,Product
PROD_18E9D166FEC0,Product,碳转化率100%,碳转化率100%,company-info_with_url.xlsx,Product
PROD_70B7C665D701,Product,无难处理废弃物,无难处理废弃物,company-info_with_url.xlsx,Product
CAP_DDEB5D6FBC26,Capability,1. 专有低碳技术,1. 专有低碳技术,company-info_with_url.xlsx,Capability
IND_90EA85E99A58,Industry,航空业（可持续航空燃料SAF）,航空业（可持续航空燃料saf）,company-info_with_url.xlsx,Industry
IND_BE1DE055CA8C,Industry,航海业（绿色甲醇）,航海业（绿色甲醇）,company-info_with_url.xlsx,Industry
IND_CAADB79D0BAD,Industry,也可用于汽车和燃料电池发电。,也可用于汽车和燃料电池发电。,company-info_with_url.xlsx,Industry
SCN_486F5A5D3127,Scenario,1. 为航空业提供可持续航空燃料（SAF）。2. 为航海业提供绿色甲醇作为碳中性替代燃料。3. 盐城30万吨绿色甲醇和20万吨可持续航煤项目（预计2026-2027年投产）。,1. 为航空业提供可持续航空燃料（saf）。2. 为航海业提供绿色甲醇作为碳中性替代燃料。3. 盐城30万吨绿色甲醇和20万吨可持续航煤项目（预计2026-2027年投产）。,company-info_with_url.xlsx,Scenario
IND_E8CAB8FDB50D,Industry,移动通信（手机）,移动通信（手机）,company-info_with_url.xlsx,Industry
SCN_69B3B605268C,Scenario,手机射频前端,手机射频前端,company-info_with_url.xlsx,Scenario
SCN_EF0D42D96F0B,Scenario,无人机射频前端,无人机射频前端,company-info_with_url.xlsx,Scenario
CAP_01197F59EAD1,Capability,XJ-T系列触觉传感器（Gen1,xj-t系列触觉传感器（gen1,company-info_with_url.xlsx,Capability
CAP_31814C73ACFF,Capability,Gen2,gen2,company-info_with_url.xlsx,Capability
CAP_AC022F7D6181,Capability,Gen3,gen3,company-info_with_url.xlsx,Capability
CAP_359DEFE63C99,Capability,Gen5开发中）,gen5开发中）,company-info_with_url.xlsx,Capability
CAP_F375D1EE1CF2,Capability,XJ-T Array系列触觉传感器阵列,xj-t array系列触觉传感器阵列,company-info_with_url.xlsx,Capability
IND_178E9FD5BF76,Industry,机器人（工业,机器人（工业,company-info_with_url.xlsx,Industry
IND_4F16D0C44BEE,Industry,民用,民用,company-info_with_url.xlsx,Industry
IND_CDBF7B1E57AC,Industry,农业）,农业）,company-info_with_url.xlsx,Industry
IND_5A0D317BC821,Industry,智能可穿戴设备,智能可穿戴设备,company-info_with_url.xlsx,Industry
SCN_2BD1B2C594EF,Scenario,机器人灵巧手触觉感知,机器人灵巧手触觉感知,company-info_with_url.xlsx,Scenario
SCN_5B2F5ABEB579,Scenario,柔性电子皮肤,柔性电子皮肤,company-info_with_url.xlsx,Scenario
SCN_86D3BE4AEEBB,Scenario,触觉手套,触觉手套,company-info_with_url.xlsx,Scenario
SCN_2D35A37CAE1E,Scenario,航天服触觉感知,航天服触觉感知,company-info_with_url.xlsx,Scenario
SCN_8F8165803BED,Scenario,下一代智能可穿戴设备（取代鼠标,下一代智能可穿戴设备（取代鼠标,company-info_with_url.xlsx,Scenario
SCN_444D15E7E39D,Scenario,妙控板,妙控板,company-info_with_url.xlsx,Scenario
SCN_22A552DE4DC2,Scenario,手柄,手柄,company-info_with_url.xlsx,Scenario
SCN_1EDDFEF571C4,Scenario,智能指环,智能指环,company-info_with_url.xlsx,Scenario
SCN_9AEC7F2B0DDA,Scenario,运动手表等）,运动手表等）,company-info_with_url.xlsx,Scenario
DEM_B817E2973FF4,DemandTag,天使轮融资500万元（用于搭建Gen2.5小试产线,天使轮融资500万元（用于搭建gen2.5小试产线,company-info_with_url.xlsx,DemandTag
DEM_DF27E7251690,DemandTag,完成市场验证）,完成市场验证）,company-info_with_url.xlsx,DemandTag
DEM_A8EA56F6D884,DemandTag,Pre-A轮融资1000万元（用于搭建Gen3中试产线,pre-a轮融资1000万元（用于搭建gen3中试产线,company-info_with_url.xlsx,DemandTag
DEM_9042399CE3BE,DemandTag,获得批量订单）,获得批量订单）,company-info_with_url.xlsx,DemandTag
PROD_9337E12446BB,Product,EDIT平台,edit平台,company-info_with_url.xlsx,Product
PROD_A169D1D6F13B,Product,新CRISPR-Cas蛋白的挖掘与优化,新crispr-cas蛋白的挖掘与优化,company-info_with_url.xlsx,Product
PROD_3B1AB17E3D1D,Product,新脱氨酶作为Base editor的挖掘与优化,新脱氨酶作为base editor的挖掘与优化,company-info_with_url.xlsx,Product
PROD_F2C2892A202E,Product,全新无CRISPR的碱基编辑,全新无crispr的碱基编辑,company-info_with_url.xlsx,Product
