id:ID,label,name,normalized_name,source_file,:LABEL
PROD_98B49E17D165,Product,即智慧能源系统底层智能物联网分布式测控技术。主要产品“虚拟电厂软硬件系统”,即智慧能源系统底层智能物联网分布式测控技术。主要产品“虚拟电厂软硬件系统”,company-info_with_url.xlsx,Product
PROD_75FC7CB452CE,Product,“智慧园区软硬件系统”,“智慧园区软硬件系统”,company-info_with_url.xlsx,Product
PROD_97B46E66F697,Product,“风电波动制氢控制系统”,“风电波动制氢控制系统”,company-info_with_url.xlsx,Product
PROD_7A784BE2B551,Product,“电解槽小室电压精准检测设备”等,“电解槽小室电压精准检测设备”等,company-info_with_url.xlsx,Product
CAP_BE40F0668BF4,Capability,IPT智慧能源系统底层物联网分布式测控技术,ipt智慧能源系统底层物联网分布式测控技术,company-info_with_url.xlsx,Capability
IND_AA3A641E741B,Industry,人工智能基础软件领域,人工智能基础软件领域,company-info_with_url.xlsx,Industry
IND_736EC67F8AA0,Industry,支撑大模型行业发展。,支撑大模型行业发展。,company-info_with_url.xlsx,Industry
SCN_476ECA76BEA6,Scenario,降低大模型在各领域落地部署的门槛,降低大模型在各领域落地部署的门槛,company-info_with_url.xlsx,Scenario
SCN_6BD3530E0D1D,Scenario,为客户提供算力充沛,为客户提供算力充沛,company-info_with_url.xlsx,Scenario
SCN_4C788E786945,Scenario,功能完备,功能完备,company-info_with_url.xlsx,Scenario
SCN_918DD1EDC9D1,Scenario,性能极智的人工智能基础软件解决方案。,性能极智的人工智能基础软件解决方案。,company-info_with_url.xlsx,Scenario
SUP_FEB338630301,Supplier,AI模型训练服务器供应商,ai模型训练服务器供应商,company-info_with_url.xlsx,Supplier
SUP_B415B24785C6,Supplier,GPU芯片供应商,gpu芯片供应商,company-info_with_url.xlsx,Supplier
SUP_4778A481A1D0,Supplier,云计算服务供应商,云计算服务供应商,company-info_with_url.xlsx,Supplier
PROD_1D5EE606CF63,Product,具备单一系列卫星百颗以上批产经验,具备单一系列卫星百颗以上批产经验,company-info_with_url.xlsx,Product
CAP_C7DA75D13767,Capability,遥感卫星研制,遥感卫星研制,company-info_with_url.xlsx,Capability
CAP_FC3B6651ACCE,Capability,高清光学载荷研制,高清光学载荷研制,company-info_with_url.xlsx,Capability
CAP_A6CF3B955C97,Capability,卫星遥感信息服务,卫星遥感信息服务,company-info_with_url.xlsx,Capability
CAP_651F98385CD2,Capability,通信卫星平台研制,通信卫星平台研制,company-info_with_url.xlsx,Capability
CAP_337739F1148B,Capability,自主建设并运营管理全球最大的亚米级商业遥感卫星星座“吉林一号”,自主建设并运营管理全球最大的亚米级商业遥感卫星星座“吉林一号”,company-info_with_url.xlsx,Capability
CAP_317A783D819A,Capability,依托星座数据训练自有遥感AI大模型,依托星座数据训练自有遥感ai大模型,company-info_with_url.xlsx,Capability
IND_6731DCC544B6,Industry,遥感卫星数据及应用服务,遥感卫星数据及应用服务,company-info_with_url.xlsx,Industry
IND_48410594920E,Industry,通信卫星平台,通信卫星平台,company-info_with_url.xlsx,Industry
SCN_2A2937C11162,Scenario,提供高时间分辨率,提供高时间分辨率,company-info_with_url.xlsx,Scenario
SCN_557690A4DC55,Scenario,高空间分辨率,高空间分辨率,company-info_with_url.xlsx,Scenario
SCN_BE0C46E5F24F,Scenario,高光谱分辨率,高光谱分辨率,company-info_with_url.xlsx,Scenario
SCN_30BD9A8E1A2F,Scenario,快速广域覆盖的卫星遥感数据以及以卫星遥感数据为基础的空间信息综合应用服务,快速广域覆盖的卫星遥感数据以及以卫星遥感数据为基础的空间信息综合应用服务,company-info_with_url.xlsx,Scenario
CUS_2F798F6A761C,Customer,科研院所,科研院所,company-info_with_url.xlsx,Customer
CUS_DA791817E2A0,Customer,制造企业。网络信息未补充。,制造企业。网络信息未补充。,company-info_with_url.xlsx,Customer
SUP_919CA01437FC,Supplier,卫星光学镜头供应商,卫星光学镜头供应商,company-info_with_url.xlsx,Supplier
SUP_EC730FC864E5,Supplier,CMOS传感器供应商（长光辰芯）,cmos传感器供应商（长光辰芯）,company-info_with_url.xlsx,Supplier
SUP_EB2BEEB727FB,Supplier,卫星平台结构件供应商,卫星平台结构件供应商,company-info_with_url.xlsx,Supplier
SUP_C14A13F4AC39,Supplier,火箭发射服务商,火箭发射服务商,company-info_with_url.xlsx,Supplier
DEM_4F358F389188,DemandTag,融资（Pre-IPO轮融资,融资（pre-ipo轮融资,company-info_with_url.xlsx,DemandTag
DEM_796F10D86B95,DemandTag,投前估值110亿元,投前估值110亿元,company-info_with_url.xlsx,DemandTag
DEM_3C51BD39C1F9,DemandTag,融资总金额10-20亿,融资总金额10-20亿,company-info_with_url.xlsx,DemandTag
DEM_0265B6114AF8,DemandTag,股东向上穿透不能有任何外资成分）,股东向上穿透不能有任何外资成分）,company-info_with_url.xlsx,DemandTag
PROD_0A73F0207C73,Product,遥感数据产品（光学+SAR融合遥感）,遥感数据产品（光学+sar融合遥感）,company-info_with_url.xlsx,Product
CAP_33BDF9C06319,Capability,以海量遥感卫星数据分析为核心技术,以海量遥感卫星数据分析为核心技术,company-info_with_url.xlsx,Capability
CAP_AA56832B776A,Capability,具备遥感影像0-7级的处理能力,具备遥感影像0-7级的处理能力,company-info_with_url.xlsx,Capability
CAP_BE1590E9BE1A,Capability,擅长根据场景落地不同的遥感数据产品。行业内首家推出光学+SAR融合遥感数据产品的公司。自主研发并成功发射SAR,擅长根据场景落地不同的遥感数据产品。行业内首家推出光学+sar融合遥感数据产品的公司。自主研发并成功发射sar,company-info_with_url.xlsx,Capability
CAP_E804F9FDA18A,Capability,光学,光学,company-info_with_url.xlsx,Capability
CAP_A313DCF61C2C,Capability,红外卫星,红外卫星,company-info_with_url.xlsx,Capability
CAP_9AEAE533619B,Capability,具备同轨多手段遥感卫星星座,具备同轨多手段遥感卫星星座,company-info_with_url.xlsx,Capability
IND_3F9F7B31C516,Industry,基础设施建设,基础设施建设,company-info_with_url.xlsx,Industry
IND_A8DDE31615B7,Industry,保险,保险,company-info_with_url.xlsx,Industry
IND_AD362CE57761,Industry,交通路网,交通路网,company-info_with_url.xlsx,Industry
IND_65E0EB515D0E,Industry,农业,农业,company-info_with_url.xlsx,Industry
IND_84BE0AA6181F,Industry,城市监测（如建筑工程,城市监测（如建筑工程,company-info_with_url.xlsx,Industry
IND_BD325A2D9B4A,Industry,路网工程,路网工程,company-info_with_url.xlsx,Industry
IND_6EA1915AA3C7,Industry,城市夜光,城市夜光,company-info_with_url.xlsx,Industry
IND_A89DA842EDA1,Industry,钢铁产量,钢铁产量,company-info_with_url.xlsx,Industry
IND_762AEEE2AA3E,Industry,大豆产量监测）等传统行业。,大豆产量监测）等传统行业。,company-info_with_url.xlsx,Industry
SCN_57374B2336DF,Scenario,1. 对重点地区的建筑工程,1. 对重点地区的建筑工程,company-info_with_url.xlsx,Scenario
SCN_89A55B9D4E1C,Scenario,路网工程,路网工程,company-info_with_url.xlsx,Scenario
SCN_DC9D1C00BE29,Scenario,城市夜光,城市夜光,company-info_with_url.xlsx,Scenario
SCN_2DBA250EB676,Scenario,钢铁产量,钢铁产量,company-info_with_url.xlsx,Scenario
SCN_BE60153F40FD,Scenario,大豆产量等进行定期监测和分类量化统计。2. 为金融机构判断各地区经济及产业发展变化提供前瞻性参考依据。3. 基础设施环境监测,大豆产量等进行定期监测和分类量化统计。2. 为金融机构判断各地区经济及产业发展变化提供前瞻性参考依据。3. 基础设施环境监测,company-info_with_url.xlsx,Scenario
SCN_9F78A2ABC5CD,Scenario,农业险数据支持,农业险数据支持,company-info_with_url.xlsx,Scenario
SCN_39011F964565,Scenario,工程运营安全监测。,工程运营安全监测。,company-info_with_url.xlsx,Scenario
SUP_BEFB24EF4812,Supplier,遥感卫星数据供应商（长光卫星,遥感卫星数据供应商（长光卫星,company-info_with_url.xlsx,Supplier
SUP_630521C35AA6,Supplier,资源卫星中心）,资源卫星中心）,company-info_with_url.xlsx,Supplier
SUP_953A09E22504,Supplier,高性能计算GPU供应商,高性能计算gpu供应商,company-info_with_url.xlsx,Supplier
SUP_862A73058B05,Supplier,地理信息平台供应商,地理信息平台供应商,company-info_with_url.xlsx,Supplier
DEM_21A284354766,DemandTag,根据其“已获A轮”及业务扩展描述,根据其“已获a轮”及业务扩展描述,company-info_with_url.xlsx,DemandTag
DEM_4E535EE912D7,DemandTag,可能最需要资金资源（用于后续卫星组网,可能最需要资金资源（用于后续卫星组网,company-info_with_url.xlsx,DemandTag
DEM_92117CD2E2F9,DemandTag,技术研发,技术研发,company-info_with_url.xlsx,DemandTag
DEM_5D09C7FFADC2,DemandTag,市场拓展）以及优质的行业客户资源（特别是金融,市场拓展）以及优质的行业客户资源（特别是金融,company-info_with_url.xlsx,DemandTag
DEM_07DD260587F1,DemandTag,政府,政府,company-info_with_url.xlsx,DemandTag
DEM_EFE40AF9CA0D,DemandTag,大型企业等）。,大型企业等）。,company-info_with_url.xlsx,DemandTag
PROD_DB97E15EDBEA,Product,千帆星座低轨卫星通信服务,千帆星座低轨卫星通信服务,company-info_with_url.xlsx,Product
CAP_25F223E17274,Capability,运营“千帆星座”低轨卫星星座,运营“千帆星座”低轨卫星星座,company-info_with_url.xlsx,Capability
CAP_D2ED8ED01097,Capability,使用Ku,使用ku,company-info_with_url.xlsx,Capability
CAP_9D976C67BCF7,Capability,Q,q,company-info_with_url.xlsx,Capability
CAP_C8F3FC1DB51C,Capability,V等频段载荷,v等频段载荷,company-info_with_url.xlsx,Capability
CAP_794A104EB86D,Capability,提供卫星通信系统,提供卫星通信系统,company-info_with_url.xlsx,Capability
CAP_27E040FAF169,Capability,卫星地面系统科技,卫星地面系统科技,company-info_with_url.xlsx,Capability
CAP_C261187748E7,Capability,光电科技,光电科技,company-info_with_url.xlsx,Capability
CAP_41E77CE89066,Capability,机电科技,机电科技,company-info_with_url.xlsx,Capability
CAP_524C05E72D30,Capability,物联网技术,物联网技术,company-info_with_url.xlsx,Capability
CAP_12194B07C80A,Capability,宽带无线移动通信系统领域内的技术开发与服务,宽带无线移动通信系统领域内的技术开发与服务,company-info_with_url.xlsx,Capability
CAP_6ADBE7BFC2B1,Capability,卫星导航多模增强应用服务系统集成,卫星导航多模增强应用服务系统集成,company-info_with_url.xlsx,Capability
CAP_E8420E2EA50D,Capability,地理遥感信息服务,地理遥感信息服务,company-info_with_url.xlsx,Capability
CAP_E598BABF678C,Capability,卫星技术综合应用系统集成,卫星技术综合应用系统集成,company-info_with_url.xlsx,Capability
CAP_89D75E58E372,Capability,测绘服务,测绘服务,company-info_with_url.xlsx,Capability
CAP_50F605C3008F,Capability,卫星遥感应用系统集成,卫星遥感应用系统集成,company-info_with_url.xlsx,Capability
CAP_014B1022DD4B,Capability,卫星遥感数据处理,卫星遥感数据处理,company-info_with_url.xlsx,Capability
IND_658BF5EF56F5,Industry,卫星互联网,卫星互联网,company-info_with_url.xlsx,Industry
IND_6F34A27E6B26,Industry,地理遥感,地理遥感,company-info_with_url.xlsx,Industry
IND_5797459DB72B,Industry,测绘,测绘,company-info_with_url.xlsx,Industry
IND_EA073AAA3B25,Industry,宽带无线移动通信。,宽带无线移动通信。,company-info_with_url.xlsx,Industry
SCN_2B352928AA12,Scenario,为全球用户提供低延时,为全球用户提供低延时,company-info_with_url.xlsx,Scenario
SCN_59D150F4E694,Scenario,高速率及高可靠性的卫星（宽带）互联网服务,高速率及高可靠性的卫星（宽带）互联网服务,company-info_with_url.xlsx,Scenario
SCN_65276E2D56F4,Scenario,提供卫星通信,提供卫星通信,company-info_with_url.xlsx,Scenario
SCN_92A60E8F8268,Scenario,导航,导航,company-info_with_url.xlsx,Scenario
SCN_309B095BAF99,Scenario,遥感等综合应用解决方案。,遥感等综合应用解决方案。,company-info_with_url.xlsx,Scenario
SUP_DBB1FB1640D0,Supplier,商业火箭发射服务商,商业火箭发射服务商,company-info_with_url.xlsx,Supplier
SUP_19EDBA63F5B4,Supplier,卫星制造供应商,卫星制造供应商,company-info_with_url.xlsx,Supplier
SUP_A7281691C375,Supplier,地面站设备供应商,地面站设备供应商,company-info_with_url.xlsx,Supplier
DEM_821C67B0DB9E,DemandTag,资金（用于星座大规模建设与部署）,资金（用于星座大规模建设与部署）,company-info_with_url.xlsx,DemandTag
DEM_087776F66710,DemandTag,频谱及轨道资源,频谱及轨道资源,company-info_with_url.xlsx,DemandTag
DEM_4AFAAA4D0049,DemandTag,商业合作伙伴及客户。,商业合作伙伴及客户。,company-info_with_url.xlsx,DemandTag
PROD_CE0265E8586F,Product,专注于碘工质射频离子和全碘霍尔电推进系统,专注于碘工质射频离子和全碘霍尔电推进系统,company-info_with_url.xlsx,Product
PROD_5443B9CA50FC,Product,国内唯一完成新型固态碘微推进器原理样机研制的团队,国内唯一完成新型固态碘微推进器原理样机研制的团队,company-info_with_url.xlsx,Product
CAP_B4C8B6E1BC01,Capability,微小卫星姿态控制电推进器,微小卫星姿态控制电推进器,company-info_with_url.xlsx,Capability
CAP_7D25BB9E8CA2,Capability,自主研发多项卫星推进技术,自主研发多项卫星推进技术,company-info_with_url.xlsx,Capability
CAP_108EB8797C29,Capability,高难度可变频射频电源技术,高难度可变频射频电源技术,company-info_with_url.xlsx,Capability
CAP_128FA3379612,Capability,空心阴极技术,空心阴极技术,company-info_with_url.xlsx,Capability
CAP_6C9591976F8E,Capability,射频离子推进技术,射频离子推进技术,company-info_with_url.xlsx,Capability
IND_443354BBB138,Industry,航天航空,航天航空,company-info_with_url.xlsx,Industry
IND_F9D3B0A91F18,Industry,微小卫星制造与运营。,微小卫星制造与运营。,company-info_with_url.xlsx,Industry
SCN_B687693170D0,Scenario,微小卫星的姿态控制,微小卫星的姿态控制,company-info_with_url.xlsx,Scenario
SCN_27B851FC8A24,Scenario,轨道维持与调整等推进任务。,轨道维持与调整等推进任务。,company-info_with_url.xlsx,Scenario
SUP_F033F1953BBD,Supplier,卫星推进系统核心零部件供应商,卫星推进系统核心零部件供应商,company-info_with_url.xlsx,Supplier
SUP_F799C4B5E0AF,Supplier,推进剂原材料供应商,推进剂原材料供应商,company-info_with_url.xlsx,Supplier
SUP_A6F69ADBD428,Supplier,真空阀门供应商,真空阀门供应商,company-info_with_url.xlsx,Supplier
DEM_CD6B8E3917D5,DemandTag,暂无（公开信息未明确提及）。,暂无（公开信息未明确提及）。,company-info_with_url.xlsx,DemandTag
PROD_86B00201EB93,Product,高精度光学镜片,高精度光学镜片,company-info_with_url.xlsx,Product
PROD_21522AF9EBF0,Product,光学系统（全流程设计产品）,光学系统（全流程设计产品）,company-info_with_url.xlsx,Product
CAP_FB558D3645AE,Capability,高精度光学系统与镜片制造,高精度光学系统与镜片制造,company-info_with_url.xlsx,Capability
CAP_B782D8133FDA,Capability,高精度车削技术,高精度车削技术,company-info_with_url.xlsx,Capability
CAP_BDA44EFC90BB,Capability,高精度自由曲面加工和检测,高精度自由曲面加工和检测,company-info_with_url.xlsx,Capability
CAP_4CD59330E323,Capability,高损伤阈值紫外镀膜技术,高损伤阈值紫外镀膜技术,company-info_with_url.xlsx,Capability
CAP_93D730C0DC2A,Capability,光学系统全流程设计能力,光学系统全流程设计能力,company-info_with_url.xlsx,Capability
CAP_D9BE671AF407,Capability,球面,球面,company-info_with_url.xlsx,Capability
CAP_69952EDE673D,Capability,非球面,非球面,company-info_with_url.xlsx,Capability
CAP_5C0F675A57B7,Capability,自由面,自由面,company-info_with_url.xlsx,Capability
CAP_12D2BD2AAD35,Capability,平面棱镜及复杂光学结构元件制造,平面棱镜及复杂光学结构元件制造,company-info_with_url.xlsx,Capability
IND_1055D9BCB8C8,Industry,高精度检测。,高精度检测。,company-info_with_url.xlsx,Industry
SCN_0C9B290DE54D,Scenario,光刻机光学系统（曝光系统,光刻机光学系统（曝光系统,company-info_with_url.xlsx,Scenario
SCN_60D4F6E65DD1,Scenario,照明系统）,照明系统）,company-info_with_url.xlsx,Scenario
SCN_EEF738E75C31,Scenario,卫星激光通讯（高精度离轴非球面）,卫星激光通讯（高精度离轴非球面）,company-info_with_url.xlsx,Scenario
SCN_748151273794,Scenario,高精度检测系统,高精度检测系统,company-info_with_url.xlsx,Scenario
SCN_86FCD61F2196,Scenario,成像系统,成像系统,company-info_with_url.xlsx,Scenario
SCN_0866F50C6B11,Scenario,激光照明系统,激光照明系统,company-info_with_url.xlsx,Scenario
SCN_22F4F6D1036F,Scenario,显微物镜系统。,显微物镜系统。,company-info_with_url.xlsx,Scenario
SUP_66E707B8F78B,Supplier,光学显微镜镜头供应商,光学显微镜镜头供应商,company-info_with_url.xlsx,Supplier
SUP_BECB0E484AC5,Supplier,精密光学元件供应商,精密光学元件供应商,company-info_with_url.xlsx,Supplier
DEM_FDE5F7C79B77,DemandTag,高端人才（光学设计,高端人才（光学设计,company-info_with_url.xlsx,DemandTag
DEM_78738AAF0CA0,DemandTag,精密制造）,精密制造）,company-info_with_url.xlsx,DemandTag
DEM_852A4BAF15DE,DemandTag,稳定且高端的原材料,稳定且高端的原材料,company-info_with_url.xlsx,DemandTag
DEM_ED1F69D50E65,DemandTag,设备供应链,设备供应链,company-info_with_url.xlsx,DemandTag
DEM_653B192DB8AC,DemandTag,市场订单（尤其在半导体光刻等尖端领域）,市场订单（尤其在半导体光刻等尖端领域）,company-info_with_url.xlsx,DemandTag
DEM_49A0B03E7700,DemandTag,应对国际技术封锁的自主技术突破与知识产权布局。,应对国际技术封锁的自主技术突破与知识产权布局。,company-info_with_url.xlsx,DemandTag
PROD_8ECACDD86C49,Product,低成本卫星整星与部组件,低成本卫星整星与部组件,company-info_with_url.xlsx,Product
PROD_744FA8C53241,Product,卫星ODM服务,卫星odm服务,company-info_with_url.xlsx,Product
CAP_3E1064D6C066,Capability,低成本高可靠高性能的卫星产品,低成本高可靠高性能的卫星产品,company-info_with_url.xlsx,Capability
CAP_07E07CDB9494,Capability,创新卫星互联网解决方案,创新卫星互联网解决方案,company-info_with_url.xlsx,Capability
CAP_06A3B86B4757,Capability,卫星整星与部组件的设计,卫星整星与部组件的设计,company-info_with_url.xlsx,Capability
CAP_CFB7FD1D8AEE,Capability,研发,研发,company-info_with_url.xlsx,Capability
CAP_CED124D13B6A,Capability,组装及生产,组装及生产,company-info_with_url.xlsx,Capability
CAP_9576ADE257C2,Capability,卫星全流程解决方案,卫星全流程解决方案,company-info_with_url.xlsx,Capability
CAP_F16CF1B4DF14,Capability,卫星ODM服务,卫星odm服务,company-info_with_url.xlsx,Capability
CAP_AE3C8A394152,Capability,数字化设计和仿真工具,数字化设计和仿真工具,company-info_with_url.xlsx,Capability
IND_27C5D1C08AED,Industry,卫星遥感,卫星遥感,company-info_with_url.xlsx,Industry
IND_951C0BB8C322,Industry,卫星导航,卫星导航,company-info_with_url.xlsx,Industry
SCN_B6187A5584DD,Scenario,星座布局与覆盖性分析,星座布局与覆盖性分析,company-info_with_url.xlsx,Scenario
SCN_9EAC99186C81,Scenario,卫星总体及分系统设计,卫星总体及分系统设计,company-info_with_url.xlsx,Scenario
SCN_AD7E71B3317B,Scenario,卫星全流程批量制造,卫星全流程批量制造,company-info_with_url.xlsx,Scenario
SCN_F1EB1D08331B,Scenario,通信,通信,company-info_with_url.xlsx,Scenario
SCN_92845A9D2E9C,Scenario,遥感,遥感,company-info_with_url.xlsx,Scenario
SCN_63EF719593D9,Scenario,导航等不同应用需求的卫星设计与制造。,导航等不同应用需求的卫星设计与制造。,company-info_with_url.xlsx,Scenario
SUP_B16A265F28C2,Supplier,卫星结构件供应商,卫星结构件供应商,company-info_with_url.xlsx,Supplier
SUP_0ECE930004D5,Supplier,复合材料供应商,复合材料供应商,company-info_with_url.xlsx,Supplier
SUP_6202E02D7AB5,Supplier,卫星装配设备供应商,卫星装配设备供应商,company-info_with_url.xlsx,Supplier
DEM_BA734F9911EA,DemandTag,资金（根据网络信息,资金（根据网络信息,company-info_with_url.xlsx,DemandTag
DEM_EBB53D094DA4,DemandTag,近期完成了A轮及A+轮融资,近期完成了a轮及a+轮融资,company-info_with_url.xlsx,DemandTag
DEM_0C61CBAEC426,DemandTag,总额超10亿元）。,总额超10亿元）。,company-info_with_url.xlsx,DemandTag
PROD_E72445B8ED32,Product,成像光谱芯片（下一代CMOS图像传感器）,成像光谱芯片（下一代cmos图像传感器）,company-info_with_url.xlsx,Product
PROD_0E3B518270DF,Product,采用自研的“调制,采用自研的“调制,company-info_with_url.xlsx,Product
PROD_CAEDB41D8F76,Product,解调”技术体系及计算重建型光谱CIS（“调制+解调”）,解调”技术体系及计算重建型光谱cis（“调制+解调”）,company-info_with_url.xlsx,Product
PROD_6CAE69CD3F1E,Product,用材料+芯片工艺+算法替代传统分光器件,用材料+芯片工艺+算法替代传统分光器件,company-info_with_url.xlsx,Product
PROD_58A0CC86ABE2,Product,在CMOS芯片上同时实现成像和光谱功能。产品矩阵芯片,在cmos芯片上同时实现成像和光谱功能。产品矩阵芯片,company-info_with_url.xlsx,Product
PROD_2C00904273A9,Product,光谱相机（多光谱,光谱相机（多光谱,company-info_with_url.xlsx,Product
PROD_5F1243FBC4AC,Product,高光谱）。光谱范围：现有技术300-1000nm,高光谱）。光谱范围：现有技术300-1000nm,company-info_with_url.xlsx,Product
PROD_B26FD1F5D1F1,Product,新技术2800-1700nm,新技术2800-1700nm,company-info_with_url.xlsx,Product
CAP_536709466B7D,Capability,成像光谱芯片技术（计算重建型光谱CIS）,成像光谱芯片技术（计算重建型光谱cis）,company-info_with_url.xlsx,Capability
IND_F6AC2425F0FE,Industry,消费电子（智能手机）,消费电子（智能手机）,company-info_with_url.xlsx,Industry
IND_242DAC8D61B5,Industry,AIOT（智能家居,aiot（智能家居,company-info_with_url.xlsx,Industry
IND_37925C7700F8,Industry,智能门锁,智能门锁,company-info_with_url.xlsx,Industry
IND_3DBABD916B96,Industry,智能投影仪,智能投影仪,company-info_with_url.xlsx,Industry
IND_62EF1607862F,Industry,扫地机,扫地机,company-info_with_url.xlsx,Industry
IND_128840A94A02,Industry,擦窗机,擦窗机,company-info_with_url.xlsx,Industry
IND_CE781233F89A,Industry,冰箱等）,冰箱等）,company-info_with_url.xlsx,Industry
IND_77529F8BE43E,Industry,医疗设备,医疗设备,company-info_with_url.xlsx,Industry
IND_E53E70F3EA93,Industry,农业（无人机）,农业（无人机）,company-info_with_url.xlsx,Industry
IND_1DFF1BD188E6,Industry,工业（PCB检测）,工业（pcb检测）,company-info_with_url.xlsx,Industry
IND_A19A68A530BD,Industry,汽车电子。,汽车电子。,company-info_with_url.xlsx,Industry
SCN_765496DDEDAC,Scenario,手机辅摄（更准确的颜色,手机辅摄（更准确的颜色,company-info_with_url.xlsx,Scenario
SCN_ECF706600352,Scenario,真假人脸检测）,真假人脸检测）,company-info_with_url.xlsx,Scenario
SCN_0395067DD8A9,Scenario,扫地机（地面污渍识别检测,扫地机（地面污渍识别检测,company-info_with_url.xlsx,Scenario
SCN_F17830E45C0E,Scenario,地板材质识别）,地板材质识别）,company-info_with_url.xlsx,Scenario
SCN_5F495EAEB92A,Scenario,智能家居（食物成熟度检测等）,智能家居（食物成熟度检测等）,company-info_with_url.xlsx,Scenario
SCN_0198AC989CC3,Scenario,农业监测,农业监测,company-info_with_url.xlsx,Scenario
SCN_17DFD624D4A3,Scenario,工业检测。,工业检测。,company-info_with_url.xlsx,Scenario
SUP_080E11210C95,Supplier,光谱仪核心元器件供应商,光谱仪核心元器件供应商,company-info_with_url.xlsx,Supplier
SUP_4B5820D953FF,Supplier,光谱数据分析软件供应商,光谱数据分析软件供应商,company-info_with_url.xlsx,Supplier
PROD_D553E9F11959,Product,硅碳复合负极材料,硅碳复合负极材料,company-info_with_url.xlsx,Product
PROD_4E7939E59228,Product,氧化铁负极材料,氧化铁负极材料,company-info_with_url.xlsx,Product
CAP_13BF68349587,Capability,硅碳负极材料,硅碳负极材料,company-info_with_url.xlsx,Capability
CAP_B77329580752,Capability,氧化铁负极材料,氧化铁负极材料,company-info_with_url.xlsx,Capability
CAP_6AD2E69DA8AF,Capability,能酸埋负极材料及相应电芯,能酸埋负极材料及相应电芯,company-info_with_url.xlsx,Capability
CAP_9AA32DFFBA80,Capability,独创兼具高比容量和循环稳定性的硅碳复合负极材料及制备方法,独创兼具高比容量和循环稳定性的硅碳复合负极材料及制备方法,company-info_with_url.xlsx,Capability
CAP_B0C21A76F233,Capability,产品“富硅”负极,产品“富硅”负极,company-info_with_url.xlsx,Capability
CAP_14F80151F4F5,Capability,硅碳负极,硅碳负极,company-info_with_url.xlsx,Capability
CAP_9A7AE98064ED,Capability,硅氧负极和纳米硅粉,硅氧负极和纳米硅粉,company-info_with_url.xlsx,Capability
IND_452A5A587E1C,Industry,动力电池行业,动力电池行业,company-info_with_url.xlsx,Industry
IND_8C4F63613E73,Industry,储能电池行业。,储能电池行业。,company-info_with_url.xlsx,Industry
SCN_E382318CC2CF,Scenario,动力电池负极材料,动力电池负极材料,company-info_with_url.xlsx,Scenario
SCN_5603BC8225E6,Scenario,储能电池。,储能电池。,company-info_with_url.xlsx,Scenario
SUP_5F93086DC198,Supplier,固态锂电池核心材料供应商,固态锂电池核心材料供应商,company-info_with_url.xlsx,Supplier
SUP_945ABB4B3AC6,Supplier,固态电解质供应商,固态电解质供应商,company-info_with_url.xlsx,Supplier
SUP_7903967B0585,Supplier,锂资源供应商,锂资源供应商,company-info_with_url.xlsx,Supplier
DEM_AE30B53FF3AC,DemandTag,基于Pre-A轮融资阶段及业务描述,基于pre-a轮融资阶段及业务描述,company-info_with_url.xlsx,DemandTag
DEM_3650AB639BD9,DemandTag,可能需要的资源包括：扩大生产和市场推广的资金,可能需要的资源包括：扩大生产和市场推广的资金,company-info_with_url.xlsx,DemandTag
DEM_8692F322C557,DemandTag,大规模订单以验证和提升量产稳定性。,大规模订单以验证和提升量产稳定性。,company-info_with_url.xlsx,DemandTag
PROD_19FDD0D4CEAD,Product,专注于光纤激光,专注于光纤激光,company-info_with_url.xlsx,Product
PROD_E2A1FC25E523,Product,光纤传感等特种应用领域的光电器件及模块。核心产品保偏光纤,光纤传感等特种应用领域的光电器件及模块。核心产品保偏光纤,company-info_with_url.xlsx,Product
PROD_709ED7595770,Product,SESAM,sesam,company-info_with_url.xlsx,Product
PROD_CFA67852C31F,Product,PM隔离器,pm隔离器,company-info_with_url.xlsx,Product
PROD_77106F66B451,Product,准直器,准直器,company-info_with_url.xlsx,Product
PROD_C8CEE03F48BF,Product,波分复用器,波分复用器,company-info_with_url.xlsx,Product
PROD_24AC2C868926,Product,窄线宽激光器DFB,窄线宽激光器dfb,company-info_with_url.xlsx,Product
PROD_6186A4B0E2D6,Product,APD前置放大器模块,apd前置放大器模块,company-info_with_url.xlsx,Product
PROD_3D9130D4A8A5,Product,声光调制器,声光调制器,company-info_with_url.xlsx,Product
PROD_5E68160CD7DF,Product,射频驱动器,射频驱动器,company-info_with_url.xlsx,Product
PROD_0E9270084241,Product,光纤环,光纤环,company-info_with_url.xlsx,Product
PROD_E5C7816B9907,Product,空间器件,空间器件,company-info_with_url.xlsx,Product
PROD_ED74C2D618F9,Product,微光学器件,微光学器件,company-info_with_url.xlsx,Product
PROD_6932DD7ECC07,Product,拉锥器件,拉锥器件,company-info_with_url.xlsx,Product
PROD_7F786A20F2D2,Product,蝶形器件,蝶形器件,company-info_with_url.xlsx,Product
PROD_70206E28AA31,Product,TO器件,to器件,company-info_with_url.xlsx,Product
PROD_36C93A71D164,Product,激光器件和传感器,激光器件和传感器,company-info_with_url.xlsx,Product
PROD_34B414529342,Product,激光器整机,激光器整机,company-info_with_url.xlsx,Product
PROD_DB3911435896,Product,激光器模块,激光器模块,company-info_with_url.xlsx,Product
PROD_5CF8EBC75096,Product,光模块,光模块,company-info_with_url.xlsx,Product
