from_id,from_label,relation_type,to_id,to_label,raw_value,source_file,row_no
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_0B0409F994E1,Product,产品纯化工艺优化,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_47B761717D8E,Product,设备研发及过程集成,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_6DD3D2E25D9E,Product,实现高端化学品的绿色制造。具体产品丁二醇,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_E7C41333363D,Product,组氨酸,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_DA9C59E51127,Product,燕窝酸,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_07939EF3E99B,Product,依克多因,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,PROVIDES_PRODUCT,PROD_914374A9E399,Product,母乳低聚糖等,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,HAS_CAPABILITY,CAP_068424D96479,Capability,非天然途径生物合成技术,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,SERVES_INDUSTRY,IND_78A3A3DDAC5A,Industry,生物基材料,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,SERVES_INDUSTRY,IND_9481CDA71DEF,Industry,美容,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,SERVES_INDUSTRY,IND_1CCEE700498E,Industry,食品功能成分,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,SERVES_INDUSTRY,IND_750718A33AFD,Industry,大健康领域,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,HAS_SUPPLIER,SUP_894F46EBE763,Supplier,生物基材料原材料供应商,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,HAS_SUPPLIER,SUP_9E2C7400C492,Supplier,发酵设备供应商,company-info_with_url.xlsx,245
ENT_55050412F534,Enterprise,HAS_SUPPLIER,SUP_63B8EEA41CD7,Supplier,酶催化剂供应商,company-info_with_url.xlsx,245
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_19CCD5C8EFEB,Product,纳滤膜孔径精准调控技术（SARIP成膜控制技术）,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_7AFA92C9A657,Product,高通量新型结构纳滤膜制备技术（中间层原位构筑技术）,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_3E295A03B132,Product,耐强酸强碱纳滤膜制备技术（非聚酰胺体系化学结构）,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_E2DC6CD0203C,Product,绿色纳滤,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_4628DBE5BE90,Product,反渗透膜制备技术（界面催化成膜技术）。产品ART-Ultra-S系列工业水处理纳滤膜,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_46EB4588214C,Product,ART-Ultra-H系列市政自来水处理纳滤膜,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_457FEF54FC4E,Product,ART-Ultra-T系列特种纳滤膜,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,PROVIDES_PRODUCT,PROD_B35E1CFBE50D,Product,ART-Green系列绿色反渗透RO膜,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,HAS_CAPABILITY,CAP_F0B25DC3C534,Capability,纳滤膜孔径精准调控技术(SARIP),company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,HAS_CAPABILITY,CAP_791906A100DE,Capability,高通量新型结构纳滤膜制备,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_96EBC2C947C0,Industry,煤化工,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_21FC7B4BFF09,Industry,盐湖提锂,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_104C533FD1A1,Industry,市政自来水处理,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_5C023F8D84BA,Industry,终端净水处理,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_985E8366CE06,Industry,生物制药,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_7479877E3188,Industry,实验室研究,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,SERVES_INDUSTRY,IND_EBDE9085DED9,Industry,工业污水处理。,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_15E6CD3F681D,Scenario,工业水处理（如煤化工,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_CB49011EC55C,Scenario,盐湖提锂）,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_CB575E8041DE,Scenario,市政自来水处理,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_53E0582524F0,Scenario,终端净水处理（家庭,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_C25C03388DEA,Scenario,社区,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_023A158EFAC3,Scenario,饮品）,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_FE684278A609,Scenario,特种分离（生物制药,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_B3CD400182FD,Scenario,实验室研究,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,APPLIES_TO_SCENARIO,SCN_89BC5EE2663B,Scenario,腐蚀介质分离）。,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,HAS_SUPPLIER,SUP_18C62F1B57A9,Supplier,聚酰亚胺薄膜原材料供应商,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,HAS_SUPPLIER,SUP_48BEA3955C4F,Supplier,高分子材料供应商,company-info_with_url.xlsx,246
ENT_1B4195EF9629,Enterprise,HAS_SUPPLIER,SUP_23BD3A206B54,Supplier,电子级化学品供应商,company-info_with_url.xlsx,246
ENT_478A7BA7D74E,Enterprise,PROVIDES_PRODUCT,PROD_8DDF6D13B174,Product,生物质法二氧化硅（负碳技术产线）,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_CAPABILITY,CAP_B7AEBD631F98,Capability,全球首条碳中和方法制备二氧化硅产线,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_CAPABILITY,CAP_955503DEAC16,Capability,采用生物质（稻壳,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_CAPABILITY,CAP_B86C8897C1B6,Capability,秸秆）-二氧化碳法生产二氧化硅。技术为全球领先的负碳技术,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_CAPABILITY,CAP_0530EA9FE906,Capability,利用稻壳灰和氢氧化钠反应生成硅酸钠,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_CAPABILITY,CAP_2F8655312335,Capability,再与二氧化碳反应生成二氧化硅和副产品碳酸钠及活性炭,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_067261B95FFC,Industry,轮胎,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_1D79B54E8196,Industry,鞋材,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_FBCAA5F9E55B,Industry,涂料,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_6A23141845FF,Industry,牙膏,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_D57D295892FE,Industry,纸张,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_B06E910AA25D,Industry,饲料,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_82684738322E,Industry,硅橡胶,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_01676938EBFD,Industry,兽药饲料,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_A5394DE5CF78,Industry,食药妆,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_CD780C9FB53F,Industry,催化剂载体,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_5398A716DACB,Industry,开口剂,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_4282E8AAACF6,Industry,防锈颜料,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_D0214741A5A7,Industry,消光剂,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_2EE132694A21,Industry,吸附剂,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,SERVES_INDUSTRY,IND_5DA5B05FA651,Industry,口腔护理添加剂等多个领域。,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_B43EFCDC563A,Scenario,轮胎（作为补强剂,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_A6AC917360D7,Scenario,填充剂,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_D1194153DF4C,Scenario,用于降低滚动阻力）,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_BE4FB2FCB9F5,Scenario,鞋材（补强剂,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_6A2701AD6318,Scenario,填充剂）,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_53720BB0394B,Scenario,涂料,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_C5D695462024,Scenario,牙膏（摩擦剂）,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_28406E394149,Scenario,纸张,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_300CD7C9B954,Scenario,饲料（载体）,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,APPLIES_TO_SCENARIO,SCN_7042A5158EA3,Scenario,硅橡胶（补强剂）等。,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_SUPPLIER,SUP_C6372747B25B,Supplier,硅纳米材料原材料供应商,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_SUPPLIER,SUP_53AF627305F9,Supplier,化学气相沉积设备供应商,company-info_with_url.xlsx,247
ENT_478A7BA7D74E,Enterprise,HAS_DEMAND,DEM_DE1CE6ED423B,DemandTag,暂无明确信息。,company-info_with_url.xlsx,247
ENT_E54137E82704,Enterprise,PROVIDES_PRODUCT,PROD_9100400B8F4B,Product,2. AI智能体（融合物理机制与机器学习,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,PROVIDES_PRODUCT,PROD_4B551C6F48E0,Product,可自动调用120+个经过实验验证的理论模型）,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_CAPABILITY,CAP_28D4053CB45B,Capability,1. 全球首个百万级真实材料大数据平台（覆盖催化,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_CAPABILITY,CAP_49F16B2E208E,Capability,电池,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_CAPABILITY,CAP_3C3647F2DA6C,Capability,半导体,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_CAPABILITY,CAP_2870AA9D8860,Capability,热电,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_CAPABILITY,CAP_C85CBA598514,Capability,超导等领域）,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_CAPABILITY,CAP_724A1E782E5C,Capability,3. 全自动实验室（高通量实验验证与闭环反馈算法）,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_C88C0B20316B,Industry,催化材料,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_91B5F96DA9DC,Industry,能源材料,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_E27468580E2F,Industry,氢能,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_6A997DD9F855,Industry,碳固定,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_D49FD1CAD8FC,Industry,固态电池,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_D2909D408371,Industry,光伏材料,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_CA6B81B8B7FB,Industry,环保材料,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_D2F457C3B2D8,Industry,半导体,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_DCBF5E107521,Industry,热电,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,SERVES_INDUSTRY,IND_52D0620A511A,Industry,超导等新材料研发领域。,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,APPLIES_TO_SCENARIO,SCN_B76FCD1E8F23,Scenario,1. 定制化材料设计与合成方案包（帮助企业进行发展方向决策,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,APPLIES_TO_SCENARIO,SCN_372854DD83D7,Scenario,降低研发成本和耗时）,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,APPLIES_TO_SCENARIO,SCN_4A929F0194EE,Scenario,2. 定制化专有数据库（提供最新,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,APPLIES_TO_SCENARIO,SCN_E606319C2418,Scenario,可靠,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,APPLIES_TO_SCENARIO,SCN_07898EDFD426,Scenario,海量的信息支持,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,APPLIES_TO_SCENARIO,SCN_A4D615B2CEE4,Scenario,含数据可视化与分析平台）。,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_SUPPLIER,SUP_64C1283CCC9F,Supplier,先进复合材料供应商,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_SUPPLIER,SUP_7CFA4AF337E0,Supplier,碳纤维织物供应商,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_SUPPLIER,SUP_2BB4884CAF71,Supplier,树脂原材料供应商,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_6FB35A804462,DemandTag,依托材料国家实验室（苏州）的资源,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_8C7A1A66FF82,DemandTag,包括：项目经费支持,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_897C49AA2475,DemandTag,人才经费支持,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_8C75B041DF16,DemandTag,科研经费支持,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_ED1D1BD856FF,DemandTag,高通量合成平台,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_AAA58CADC1AD,DemandTag,自动合成实验室,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_530B8546021B,DemandTag,世界顶级算力,company-info_with_url.xlsx,248
ENT_E54137E82704,Enterprise,HAS_DEMAND,DEM_19F3858D34F5,DemandTag,顶级实验表征设备。,company-info_with_url.xlsx,248
ENT_DC34DC0F7879,Enterprise,PROVIDES_PRODUCT,PROD_DBB7BFAE3E55,Product,锌基水系电池（安全储能电池）,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_20C98202ADBE,Capability,安全水系电池（锌基水系电池）,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_1927A3A1ABB5,Capability,基于介孔材料技术,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_E852A1ADCDE9,Capability,具备不燃烧,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_49AD3ED19E47,Capability,不爆炸,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_4DF296E1160C,Capability,环保,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_FF1B8B183F05,Capability,超温宽,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_CAPABILITY,CAP_A8CE412CF914,Capability,高功率等特点,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,SERVES_INDUSTRY,IND_FB28899156F7,Industry,AI算力中的算力能源领域,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,SERVES_INDUSTRY,IND_CDFD0DEEA934,Industry,具体为数据中心储能。,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,APPLIES_TO_SCENARIO,SCN_5AEDF1E72C1B,Scenario,数据中心储能系统,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,APPLIES_TO_SCENARIO,SCN_CF27453B9A02,Scenario,用于平抑负荷,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,APPLIES_TO_SCENARIO,SCN_CE803CC5D770,Scenario,调峰填谷,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,APPLIES_TO_SCENARIO,SCN_04473F2DF80E,Scenario,应急备电。,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_SUPPLIER,SUP_5B0455B72C3E,Supplier,氢能燃料电池核心材料供应商,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_SUPPLIER,SUP_27B6922C849E,Supplier,质子交换膜供应商,company-info_with_url.xlsx,249
ENT_DC34DC0F7879,Enterprise,HAS_SUPPLIER,SUP_DECCFC81B6A7,Supplier,铂碳催化剂供应商,company-info_with_url.xlsx,249
ENT_36E6E1B39935,Enterprise,PROVIDES_PRODUCT,PROD_66B565925D74,Product,上海阿泰克生物 - ATTEC自噬-溶酶体靶向蛋白降解药物,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,PROVIDES_PRODUCT,PROD_0EBFF3B5B810,Product,新一代蛋白降解药物,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,HAS_CAPABILITY,CAP_3103CA0E3BF6,Capability,ATTEC蛋白自噬降解技术（源自复旦大学Nature论文）,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,SERVES_INDUSTRY,IND_127724186701,Industry,生物医药,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,APPLIES_TO_SCENARIO,SCN_391C91255E91,Scenario,针对帕金森病的药物ACTN1001,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,HAS_SUPPLIER,SUP_B04B3327DF7E,Supplier,细胞治疗原材料供应商,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,HAS_SUPPLIER,SUP_61A76EC37525,Supplier,生物反应器供应商,company-info_with_url.xlsx,250
ENT_36E6E1B39935,Enterprise,HAS_SUPPLIER,SUP_B348B7A9B745,Supplier,培养基供应商,company-info_with_url.xlsx,250
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_5B3638401801,Product,SynNeogen®技术平台,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_89D1DFCDA8D4,Product,一种全球首创的异源人工改造Fc嵌合分子疫苗平台,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_A80D96FEE822,Product,用于开发治疗性,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_F75AA656B4CA,Product,预防性疫苗。平台支持开发针对病毒和肿瘤抗原的特异性免疫疗法,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_6AFADF0B6C7B,Product,具体产品SN2001（慢性乙肝,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_EFABF068F26B,Product,丁肝）,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_836C8AB91534,Product,SN3001C（前列腺癌）,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_EC02AB5093C6,Product,SN3004（卵巢癌）,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_BB07E2F161D4,Product,SN3005（胰腺癌）,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_141DA923D3F6,Product,SN2009A,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_B800CCBB763D,Product,B,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,PROVIDES_PRODUCT,PROD_AA04DDC21ED5,Product,AB（HPV宫颈癌）等,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_CAPABILITY,CAP_FB6F8246A9ED,Capability,SynNeogen异源人工改造Fc嵌合分子疫苗平台,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,SERVES_INDUSTRY,IND_5958C699B210,Industry,生物医药行业,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,SERVES_INDUSTRY,IND_8553D25EF2F4,Industry,具体为创新免疫疗法领域,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,SERVES_INDUSTRY,IND_79D50F8B493D,Industry,专注于难治性传染病和抗肿瘤治疗。,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,APPLIES_TO_SCENARIO,SCN_2B600F4D6043,Scenario,用于治疗慢性乙肝,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,APPLIES_TO_SCENARIO,SCN_1078D7682B6E,Scenario,丁肝,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,APPLIES_TO_SCENARIO,SCN_B7C4674A8C02,Scenario,前列腺癌,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,APPLIES_TO_SCENARIO,SCN_0B1FC8C58AEC,Scenario,卵巢癌,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,APPLIES_TO_SCENARIO,SCN_777E5E23EBE3,Scenario,胰腺癌,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,APPLIES_TO_SCENARIO,SCN_FD7278ACB398,Scenario,HPV宫颈癌等难治性肿瘤和传染病。,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_SUPPLIER,SUP_F75F69D9B38E,Supplier,疫苗佐剂原材料供应商,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_SUPPLIER,SUP_114389FDF745,Supplier,生物反应袋供应商,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_SUPPLIER,SUP_4529717D1C1D,Supplier,纯化填料供应商,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_DEMAND,DEM_1C90FA787B43,DemandTag,资金。融资目的是基于已有的积极数据,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_DEMAND,DEM_5BDCB20B50B2,DemandTag,补充资金,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_DEMAND,DEM_AE6109A4A641,DemandTag,加速首发两个产品的临床试验,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_DEMAND,DEM_1B69D3A25F98,DemandTag,扩大入组患者数量,company-info_with_url.xlsx,251
ENT_99F8DDBEAD89,Enterprise,HAS_DEMAND,DEM_D08AB0A075B0,DemandTag,尽快获得有统计学意义的药效数据。,company-info_with_url.xlsx,251
ENT_62D121314323,Enterprise,PROVIDES_PRODUCT,PROD_7A2459E3D244,Product,毫米波人体安检技术,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,PROVIDES_PRODUCT,PROD_E738B94F8F05,Product,毫米波芯片设计制造,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,PROVIDES_PRODUCT,PROD_67E2E0300051,Product,毫米波成像算法,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,PROVIDES_PRODUCT,PROD_7DE1F425DD6E,Product,自动违禁品识别算法,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,HAS_CAPABILITY,CAP_C0B525B31427,Capability,毫米波人体安检技术,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,SERVES_INDUSTRY,IND_99B420705B07,Industry,安检,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,APPLIES_TO_SCENARIO,SCN_85895D3C9062,Scenario,人体安检,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,HAS_SUPPLIER,SUP_6AABBA3EB55F,Supplier,毫米波雷达芯片供应商,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,HAS_SUPPLIER,SUP_A3964F7E9940,Supplier,射频元器件供应商,company-info_with_url.xlsx,252
ENT_62D121314323,Enterprise,HAS_SUPPLIER,SUP_D73B65BCABF0,Supplier,天线供应商,company-info_with_url.xlsx,252
ENT_F8AB8AD663D3,Enterprise,PROVIDES_PRODUCT,PROD_077A2F3C7DE3,Product,轻手游发行核心优势：专注发行轻手游,company-info_with_url.xlsx,253
ENT_F8AB8AD663D3,Enterprise,PROVIDES_PRODUCT,PROD_34EC753BA1A8,Product,有一套系统化的单机发行模式,company-info_with_url.xlsx,253
ENT_F8AB8AD663D3,Enterprise,HAS_CAPABILITY,CAP_36262299FB7D,Capability,成熟的三网包技术,company-info_with_url.xlsx,253
ENT_F8AB8AD663D3,Enterprise,HAS_CAPABILITY,CAP_F1E0894DFBFD,Capability,成熟的本地化技术,company-info_with_url.xlsx,253
ENT_F8AB8AD663D3,Enterprise,HAS_CAPABILITY,CAP_745571F3F882,Capability,游戏机型适配的技术,company-info_with_url.xlsx,253
